date,forecasted_vol,actual_vol_proxy
2022-01-07,0.5546714542022015,0.0
2022-01-10,0.4881791872721773,0.1611639006680406
2022-01-11,0.5319444677433853,0.0
2022-01-12,0.4364506180924517,0.6287755742706351
2022-01-13,1.1323064422818607,0.0
2022-01-14,0.8463109349596063,0.6287755742706351
2022-01-17,0.9356953400681158,0.0
2022-01-18,0.7195507762131164,0.0
2022-01-19,0.5726033725686236,0.15954413556624633
2022-01-20,0.5962525120469406,0.0
2022-01-21,0.4915405573403345,0.0
2022-01-24,0.4177632996834129,0.0
2022-01-25,0.36288833640349294,0.0
2022-01-26,0.32714244349240534,1.5130021990505669
2022-01-27,11.166023390923414,1.1144580565623894
2022-01-28,5.505948760754512,0.5474510733234029
2022-01-31,3.09953741847296,0.2760853564897527
2022-02-01,2.0134293913028283,0.5381704487583483
2022-02-02,1.7311528945875743,0.4019077420062978
2022-02-03,1.3673513008894655,1.5673670051514894
2022-02-04,1.723935313982097,0.9249902403798653
2022-02-07,1.606267812388087,0.15795660540177411
2022-02-08,1.257997392943689,0.7670336349780912
2022-02-09,1.567111120134421,0.4430382765058757
2022-02-10,1.4419044483511607,0.745418997408646
2022-02-11,1.3627552886782508,0.15191032543289298
2022-02-14,1.1114215614707443,0.4601628821216442
2022-02-15,1.044589367950525,0.1564003573865681
2022-02-16,0.8642789770819621,0.15795660540177411
2022-02-17,0.7560746640452947,0.774519844909988
2022-02-18,1.4129215151004606,1.024517261483391
2022-02-21,1.9386429703283894,0.0
2022-02-22,1.367505999275309,0.28603490734281234
2022-02-23,1.1778100649109335,0.7384823541405774
2022-02-24,1.2800671055151893,0.738482354140579
2022-02-25,1.5604939036143313,0.705649854605491
2022-02-28,1.7028302882002992,0.2785072815636986
2022-03-01,1.40089886488559,1.625787809304014
2022-03-02,1.9987640470044394,0.7978818916082824
2022-03-03,1.8491394693041152,0.4835249288199371
2022-03-04,1.7237693947980053,0.31435696278834535
2022-03-07,1.5188247688065941,0.0
2022-03-08,1.1629019363134219,0.3082525566887497
2022-03-09,1.1638256997588787,0.3082525566887497
2022-03-10,1.0810927259535026,0.3082525566887497
2022-03-11,1.1121659757734794,0.46465291407531933
2022-03-14,1.1359824563211114,0.15640035738656966
2022-03-15,1.0242332466348083,0.0
2022-03-16,0.8268709915511501,0.0
2022-03-17,0.6897041685390065,0.1564003573865681
2022-03-18,0.6684218253116103,0.15795660540177411
2022-03-21,0.6517226361630681,0.0
2022-03-22,0.5622389509019335,0.15954413556624475
2022-03-23,0.5787846355454643,0.0
2022-03-24,0.5077030545057661,0.0
2022-03-25,0.4504187532222577,0.15954413556624633
2022-03-28,0.5680697197334167,1.67254633461681
2022-03-29,2.6186928996084737,0.0
2022-03-30,1.7511230658590249,0.356745527003696
2022-03-31,1.4746939702759236,0.5321562384699318
2022-04-01,1.5723054604860671,1.176427586916289
2022-04-04,2.2403961210365346,0.0
2022-04-05,1.5941809767192903,0.16281689258565013
2022-04-06,1.2753380845451399,0.0
2022-04-07,1.0453629873518344,0.0
2022-04-08,0.9177824758163067,0.16281689258565013
2022-04-11,0.9101233881037724,0.0
2022-04-12,0.740056108073857,0.0
2022-04-13,0.6151703292347633,0.0
2022-04-14,0.5242321389054675,0.0
2022-04-19,0.46273571014628095,0.0
2022-04-20,0.4138487528378419,0.0
2022-04-21,0.3779154243090961,1.0952278811442748
2022-04-22,3.065485381551076,1.024517261483391
2022-04-25,3.043393021457709,1.3298056676889858
2022-04-26,2.7824180034002732,0.0
2022-04-27,1.9130327061976147,0.154874475916045
2022-04-28,1.4484257946944308,0.0
2022-04-29,1.0796135209057738,1.4846801436050354
2022-05-04,2.760608162471042,1.4872109539517888
2022-05-05,3.1148517116915007,1.4777646532467488
2022-05-06,3.219439109914149,1.4594624927635642
2022-05-09,3.2627422734698786,1.43480249477409
2022-05-10,3.299842433279013,1.495175686378359
2022-05-11,3.396977968156569,1.4480092408489618
2022-05-12,3.4202981313650924,1.6273841196142065
2022-05-13,3.0985300240328684,1.5130021990505669
2022-05-16,2.9116335256986856,0.09890691102839173
2022-05-17,2.0970735228048984,0.19598406787821937
2022-05-18,1.6603483883537258,0.2948909789066111
2022-05-19,1.3849568801764744,0.39198307280751093
2022-05-20,1.4147727846495217,0.0
2022-05-23,1.0936199544533183,0.39198307280751093
2022-05-24,1.078708754675969,1.024517261483391
2022-05-25,1.4862105277965252,0.8248352843910164
2022-05-26,1.9158847833353394,0.0
2022-05-27,1.4541061880948996,0.0
2022-05-30,1.1378853643347233,0.0
2022-05-31,0.9162688354284942,0.10015495598885044
2022-06-01,0.8369591210142653,0.9249902403798653
2022-06-02,1.296382071524462,0.5381704487583466
2022-06-03,1.3031438029025693,0.0
2022-06-06,1.0332385744937278,0.4440711343003369
2022-06-07,1.0788202325464071,0.11218780167605494
2022-06-08,0.9618041497731223,0.6569699395293811
2022-06-09,1.4440041547151905,0.10762419438104102
2022-06-10,1.1764236330969298,0.0
2022-06-14,0.9493904467829655,1.0029339707807265
