date,forecasted_vol,actual_vol_proxy
2022-01-07,0.09161656911427624,0.6226095194770934
2022-01-10,0.11343589837054109,0.061173516420351334
2022-01-11,0.04945176899322188,0.9515661959938263
2022-01-12,0.08506401308041968,0.0
2022-01-13,0.4141113005533199,0.2912835461297212
2022-01-14,0.18692391483787416,0.0
2022-01-17,0.024702241370462917,0.0
2022-01-18,0.00047853382730604177,0.0
2022-01-19,0.002413047427454577,0.8527195491864585
2022-01-20,0.08219832370385582,0.0
2022-01-21,0.006734131928655523,0.0
2022-01-24,1.8281589087347103,0.0
2022-01-25,0.3332049103783699,0.0
2022-01-26,0.05286694060437312,1.4152374074206886
2022-01-27,0.04586131308793078,0.0
2022-01-28,0.07584105114160239,0.0
2022-01-31,0.0023521672277411394,0.0
2022-02-01,0.07423929224895373,0.0
2022-02-02,24.517090335186943,0.8422521074802821
2022-02-03,0.1922835353608948,0.0
2022-02-04,0.5271213124514444,0.0
2022-02-07,0.04091402223243113,0.0
2022-02-08,0.04846547006911094,0.0
2022-02-09,5.459599266538929e-05,0.0
2022-02-10,0.0001105979632018054,0.0
2022-02-11,0.04412973759062013,0.0
2022-02-14,0.021098317612394973,0.0
2022-02-15,0.08176520741448219,0.07527593980044736
2022-02-16,3.9114722667619e-05,0.0
2022-02-17,0.010354391420345953,0.0
2022-02-18,25.5216026527124,0.0
2022-02-21,0.07518531632441339,0.0
2022-02-22,0.0004733675972617856,0.0
2022-02-23,0.000430397353388047,0.0
2022-02-24,0.0005078324371378517,0.0
2022-02-25,0.00023400614539820732,0.0
2022-02-28,7.545747980283766e-05,0.0
2022-03-01,0.0909654119005726,0.0
2022-03-02,0.0005077483792321688,0.0
2022-03-03,0.3133523607536158,0.0
2022-03-04,0.017622845956339117,0.0
2022-03-07,0.009537577815714397,0.0
2022-03-08,0.00998949482881685,0.0
2022-03-09,0.24918969445397815,0.0
2022-03-10,0.15122027040462424,0.0
2022-03-11,0.2255443943704607,0.0
2022-03-14,0.02912069407759509,0.0
2022-03-15,0.2965063400352715,0.0
2022-03-16,0.39073396872489086,0.0
2022-03-17,0.0008531047801761853,0.0
2022-03-18,6.098377947034548,0.0
2022-03-21,0.007784830224613428,0.0
2022-03-22,9.433817458085104e-05,0.0
2022-03-23,0.5531074549986829,0.0
2022-03-24,0.0847726530378902,0.0
2022-03-25,1.0233337560084097,0.0
2022-03-28,0.01617179209461925,0.0
2022-03-29,0.02901050992423395,0.0
2022-03-30,0.007455814574558144,0.0
2022-03-31,0.03106723388114121,0.0
2022-04-01,0.003863996588742835,0.0
2022-04-04,0.12410814230177826,0.0
2022-04-05,0.18661930060743945,0.0
2022-04-06,0.09329191389581332,0.0
2022-04-07,0.5341015234665917,0.0
2022-04-08,0.03361838030357539,0.0
2022-04-11,0.00023758112194656366,0.0
2022-04-12,0.020372218578634617,0.0
2022-04-13,0.014788621886912526,0.37286014402692746
2022-04-14,0.0016591782843395856,0.0
2022-04-19,0.10597375346202476,0.3032364664551929
2022-04-20,0.7863092498086107,0.0
2022-04-21,0.6568279537954341,0.0
2022-04-22,0.032909302296560444,0.022233207928991913
2022-04-25,0.009200739491410127,0.0
2022-04-26,0.19513726270405038,0.0
2022-04-27,0.023760380324783212,0.0
2022-04-28,0.021368759615544748,0.3624223546422937
2022-04-29,0.006737924109706441,0.0
2022-05-04,18537.851147794026,0.0
2022-05-05,0.017157108610120358,0.0
2022-05-06,3.195367581392076e-05,0.0
2022-05-09,4.097614993979681e-05,0.0
2022-05-10,0.0023751984937604963,0.40733585211779316
2022-05-11,0.24382572909478886,0.0
2022-05-12,0.2710670542693914,0.0
2022-05-13,0.4021014544049318,0.0
2022-05-16,56791.860926795474,0.0
2022-05-17,0.05998816109817416,0.0
2022-05-18,4.451478528561417e-05,0.0
2022-05-19,0.2776423058026687,0.0
2022-05-20,0.06380964255477387,0.0
2022-05-23,0.05962954408159366,0.15954413556624475
2022-05-24,12.209710150045527,0.0
2022-05-25,1.2879514392628355,0.0
2022-05-26,8.274272151342312e-05,0.0
2022-05-27,0.005385779511396615,0.0
2022-05-30,0.01366504274118308,1.1066854838548674
2022-05-31,24428.36549043926,0.0
2022-06-01,5615.255622914738,0.0
2022-06-02,1.7669025906738192,0.0
2022-06-03,0.04159897863232925,0.0
2022-06-06,0.07293396544198764,0.0
2022-06-07,0.0023126417495344244,0.0
2022-06-08,0.010684325173208527,0.0
2022-06-09,0.06802901863427016,0.0
2022-06-10,0.5045483294845517,0.0
2022-06-14,8.248543723826329e-05,0.0
2022-06-15,0.001504348021870746,0.0
2022-06-16,0.3046862856868363,0.0
2022-06-17,0.238730032295755,1.67254633461681
2022-06-20,1.0040428775776091,1.2662296194211107
2022-06-21,0.3571692838489503,0.2912835461297228
2022-06-22,0.14304755649432013,0.0
2022-06-23,0.05957127824867244,0.0
2022-06-24,5062486.20782014,0.0
2022-06-27,3.33881668750244e-05,0.0
2022-06-28,0.3602722043946588,0.0
2022-06-29,0.14566546488151086,0.0
2022-06-30,0.05281858906417678,0.0
2022-07-01,0.00021728793051949228,0.0
2022-07-04,0.2462668303872709,0.0
2022-07-05,0.008831172491053323,0.0
2022-07-06,0.002813675126387949,0.0
2022-07-07,0.06710741378336332,0.0
2022-07-08,0.0013740948141435256,0.0
2022-07-13,0.1824376127456191,0.0
2022-07-14,431.0172040389003,0.5880119586706999
2022-07-15,0.23486511571961038,0.0
2022-07-18,0.17490128662599067,0.0
2022-07-19,0.11395126431947863,0.0
2022-07-20,0.1314943866792364,0.0
2022-07-21,0.024041839145991114,0.0
2022-07-22,0.0020017393270975762,0.0
