date,forecasted_vol,actual_vol_proxy
2022-01-07,0.027651891632548563,0.0
2022-01-10,9.325297845292213e-05,0.8491065500171555
2022-01-11,0.5227514819148171,0.0
2022-01-12,0.09833646247220826,0.0
2022-01-13,0.34022563772371434,0.17349361613555764
2022-01-14,128.43361310189695,0.442405056542635
2022-01-17,0.32458711043566346,0.0
2022-01-18,0.00010733134809806752,0.0
2022-01-19,0.008832520594718589,0.0
2022-01-20,22.377651025626704,0.23320787733896128
2022-01-21,0.21609451243807137,0.23320787733895967
2022-01-24,0.14760699434118194,0.0
2022-01-25,0.09272150209821631,0.016771800679383015
2022-01-26,0.027799408573968017,0.38094022097305846
2022-01-27,0.28073623173025225,0.0
2022-01-28,0.012727028453831335,0.016373913639820097
2022-01-31,0.060768001671882683,0.0
2022-02-01,0.06145386359567029,0.14813023067366168
2022-02-02,0.003616531163857706,0.0
2022-02-03,0.04351778465190206,0.0
2022-02-04,0.0098458678497412,0.0
2022-02-07,4.365180041657448e-05,0.0
2022-02-08,0.08489570318881022,0.0
2022-02-09,0.13679333857876694,0.0
2022-02-10,0.01997337057116611,0.016544564151427375
2022-02-11,0.125449426136012,0.04973740214933339
2022-02-14,0.05040187277366789,0.09994476581391973
2022-02-15,0.1498536317094152,0.0
2022-02-16,0.10208365772386437,0.0
2022-02-17,0.021562173115936552,0.16622673211468367
2022-02-18,0.34239652986234353,0.0
2022-02-21,8.549536749621852e-05,0.0
2022-02-22,0.07389506578023716,0.06600636481348274
2022-02-23,0.24285034094385394,0.06600636481348114
2022-02-24,0.07299707132133841,0.0
2022-02-25,5.623491806995141e-05,0.0
2022-02-28,0.237768847483345,0.0
2022-03-01,0.018757756675247313,0.0
2022-03-02,0.005259860899660745,0.0
2022-03-03,0.0004077459911201488,0.0
2022-03-04,0.02873733177976002,0.0
2022-03-07,0.05532725383354053,0.5039949611423667
2022-03-08,0.27496243083269956,0.47088857194524686
2022-03-09,0.4672889025808209,0.5564656410061001
2022-03-10,0.208954537318238,0.08604090367837636
2022-03-11,0.09326509353066667,0.17349361613555764
2022-03-14,0.24544575922585446,0.034927424137273656
2022-03-15,0.026502693559701664,0.0
2022-03-16,0.058924658718595514,0.3178539355674132
2022-03-17,0.20754830213935538,0.0
2022-03-18,0.062479430126397645,0.0
2022-03-21,1795148.3671704829,0.0
2022-03-22,0.0024421925251360767,0.0
2022-03-23,3041775.1880293023,0.0
2022-03-24,0.18776160352796475,0.0
