"Date","Price","Open","High","Low","Vol.","Change %"
"04/03/2023","4.20","4.50","4.50","4.10","2.88M","-6.67%"
"03/31/2023","4.50","4.50","4.70","4.50","194.40K","0.00%"
"03/30/2023","4.50","4.50","4.65","4.45","122.10K","0.00%"
"03/29/2023","4.50","4.40","4.50","4.50","476.76K","2.27%"
"03/28/2023","4.40","4.35","4.40","4.40","505.16K","1.15%"
"03/27/2023","4.35","4.35","4.70","4.45","223.37K","0.00%"
"03/24/2023","4.35","4.45","4.40","4.35","1.48M","-2.25%"
"03/23/2023","4.45","4.45","4.85","4.45","517.39K","0.00%"
"03/22/2023","4.45","4.45","4.70","4.45","45.60K","0.00%"
"03/21/2023","4.45","4.65","4.45","4.45","559.65K","-4.30%"
"03/20/2023","4.65","4.65","4.65","4.30","472.92K","0.00%"
"03/17/2023","4.65","4.65","4.75","4.70","116.43K","0.00%"
"03/16/2023","4.65","4.65","4.90","4.55","87.46K","0.00%"
"03/15/2023","4.65","4.85","4.70","4.65","475.88K","-4.12%"
"03/14/2023","4.85","4.85","4.90","4.70","1.53M","0.00%"
"03/13/2023","4.85","4.85","4.95","4.75","252.26K","0.00%"
"03/10/2023","4.85","4.85","4.85","4.80","783.58K","0.00%"
"03/09/2023","4.85","4.85","4.85","4.85","673.74K","0.00%"
"03/08/2023","4.85","4.85","4.85","4.80","134.41K","0.00%"
"03/07/2023","4.85","4.85","4.85","4.85","1.29M","0.00%"
"03/06/2023","4.85","4.85","4.85","4.85","1.46M","0.00%"
"03/03/2023","4.85","4.85","4.85","4.85","890.61K","0.00%"
"03/02/2023","4.85","4.85","4.95","4.85","965.79K","0.00%"
"03/01/2023","4.85","4.75","4.85","4.80","855.63K","2.11%"
"02/28/2023","4.75","4.70","4.80","4.65","2.81M","1.06%"
"02/27/2023","4.70","4.60","4.70","4.65","1.62M","2.17%"
"02/24/2023","4.60","4.50","4.60","4.60","426.39K","2.22%"
"02/23/2023","4.50","4.50","4.70","4.45","94.84K","0.00%"
"02/22/2023","4.50","4.50","4.70","4.45","179.13K","0.00%"
