"Date","Price","Open","High","Low","Vol.","Change %"
"05/28/2024","24.80","22.91","24.80","24.80","2.68M","8.25%"
"05/27/2024","22.91","21.89","23.05","22.91","1.09M","4.63%"
"05/24/2024","21.89","21.89","25.00","24.00","620.50K","0.00%"
"05/23/2024","21.89","22.03","21.89","21.66","2.71M","-0.63%"
"05/22/2024","22.03","21.29","22.03","21.34","11.51M","3.46%"
"05/21/2024","21.29","21.29","21.29","21.29","1.41M","0.00%"
"05/20/2024","21.29","21.20","21.29","21.20","14.90M","0.43%"
"05/17/2024","21.20","21.20","24.10","22.90","929.95K","0.00%"
"05/16/2024","21.20","20.83","21.20","21.20","90.85M","1.77%"
"05/15/2024","20.83","21.20","20.83","20.83","2.39M","-1.74%"
"05/14/2024","21.20","21.20","21.34","21.20","29.79M","0.00%"
"05/13/2024","21.20","21.66","21.76","21.20","7.76M","-2.13%"
"05/10/2024","21.66","22.12","21.94","21.66","5.33M","-2.08%"
"05/09/2024","22.12","22.12","22.12","21.20","325.83M","0.00%"
"05/08/2024","22.12","22.12","24.20","23.90","940.99K","0.00%"
"05/07/2024","22.12","22.58","22.31","22.12","23.67M","-2.04%"
"05/06/2024","22.58","23.60","22.95","22.58","3.37M","-4.30%"
"05/03/2024","23.60","23.60","25.60","24.95","1.07M","0.00%"
"05/02/2024","23.60","23.60","23.74","23.60","33.86M","0.00%"
"04/30/2024","23.60","23.97","23.97","23.60","23.93M","-1.54%"
"04/29/2024","23.97","24.70","23.97","23.97","18.75M","-2.99%"
"04/26/2024","24.70","25.44","24.70","24.70","16.91M","-2.90%"
"04/25/2024","25.44","25.76","25.44","25.44","22.02M","-1.25%"
"04/24/2024","25.76","25.81","25.81","25.76","22.28M","-0.18%"
"04/23/2024","25.81","25.81","28.00","27.85","57.64K","0.00%"
"04/22/2024","25.81","25.81","28.60","27.85","256.37K","0.00%"
"04/19/2024","25.81","25.86","25.81","25.81","345.95K","-0.18%"
"04/18/2024","25.86","25.86","28.95","27.90","287.22K","0.00%"
"04/17/2024","25.86","25.86","28.95","27.95","325.34K","0.00%"
"04/16/2024","25.86","25.86","30.45","27.80","631.52K","0.00%"
"04/15/2024","25.86","25.81","26.59","25.81","13.35M","0.18%"
"04/12/2024","25.81","25.86","25.95","25.81","30.07M","-0.18%"
"04/08/2024","25.86","26.64","26.64","25.81","7.74M","-2.94%"
"04/05/2024","26.64","26.83","26.69","26.64","19.19M","-0.69%"
"04/04/2024","26.83","26.78","26.83","26.83","2.71M","0.17%"
"04/03/2024","26.78","26.83","27.01","26.78","3.08M","-0.17%"
"04/02/2024","26.83","27.06","26.83","26.78","2.25M","-0.85%"
"03/28/2024","27.06","25.86","27.19","26.13","4.45M","4.63%"
"03/27/2024","25.86","25.81","25.95","25.81","9.70M","0.18%"
"03/26/2024","25.81","25.81","26.04","25.81","24.54M","0.00%"
"03/25/2024","25.81","26.73","26.73","25.76","18.91M","0.00%"
"03/22/2024","25.81","26.73","26.73","25.81","23.20M","-3.45%"
"03/21/2024","26.73","26.73","26.73","26.73","1.05M","0.00%"
"03/20/2024","26.73","26.73","26.73","26.73","2.71M","0.00%"
"03/19/2024","26.73","27.19","26.78","26.73","2.99M","-1.69%"
"03/18/2024","27.19","27.47","27.19","27.19","1.40M","-1.01%"
"03/15/2024","27.47","27.47","30.00","29.50","818.63K","0.00%"
"03/14/2024","27.47","27.06","27.47","27.47","2.18M","1.53%"
"03/13/2024","27.06","27.19","27.29","26.83","5.80M","-0.51%"
"03/12/2024","27.19","26.73","27.19","27.19","2.23M","1.72%"
"03/11/2024","26.73","26.73","26.73","26.73","1.47M","0.00%"
"03/08/2024","26.73","26.73","27.01","26.73","2.62M","0.00%"
"03/07/2024","26.73","27.75","26.73","26.73","1.17M","-3.65%"
"03/06/2024","27.75","27.75","27.75","27.75","1.97M","0.00%"
"03/05/2024","27.75","27.75","27.75","27.75","1.98M","0.00%"
"03/04/2024","27.75","29.96","29.96","27.75","1.00M","-7.38%"
"03/01/2024","29.96","29.96","33.50","30.00","1.06M","0.00%"
"02/29/2024","29.96","28.21","29.96","29.96","2.19M","6.21%"
"02/28/2024","28.21","31.34","31.34","28.21","1.95M","-10.00%"
"02/27/2024","31.34","31.34","34.00","33.00","626.19K","0.00%"
"02/26/2024","31.34","31.34","34.55","32.05","1.28M","0.00%"
"02/23/2024","31.34","31.85","31.34","31.34","791.08K","-1.59%"
"02/22/2024","31.85","31.85","34.55","34.05","817.53K","0.00%"
"02/21/2024","31.85","31.85","36.50","34.00","784.61K","0.00%"
"02/20/2024","31.85","31.85","34.95","34.10","1.08M","0.00%"
"02/19/2024","31.85","35.03","31.85","31.85","1.18M","-9.08%"
"02/16/2024","35.03","35.03","35.03","35.03","5.72M","0.00%"
"02/15/2024","35.03","35.03","35.03","35.03","2.65M","0.00%"
"02/14/2024","35.03","34.66","35.03","35.03","27.65M","1.06%"
"02/13/2024","34.66","35.95","35.03","34.66","1.97M","-3.59%"
"02/12/2024","35.95","35.03","35.95","35.58","3.20M","2.63%"
"02/09/2024","35.03","35.91","35.03","35.03","1.74M","-2.44%"
"02/08/2024","35.91","35.91","39.00","36.00","1.03M","0.00%"
"02/07/2024","35.91","35.91","39.00","37.55","733.27K","0.00%"
"02/06/2024","35.91","35.03","35.91","35.03","1.35M","2.50%"
"02/05/2024","35.03","35.95","35.95","35.03","32.27M","-2.56%"
"02/02/2024","35.95","34.11","35.95","35.58","2.11M","5.41%"
"02/01/2024","34.11","34.11","37.90","36.00","550.51K","0.00%"
"01/31/2024","34.11","35.67","34.11","34.11","1.03M","-4.39%"
"01/30/2024","35.67","35.67","39.50","37.85","1.05M","0.00%"
"01/29/2024","35.67","35.67","39.95","38.00","833.59K","0.00%"
"01/26/2024","35.67","36.41","35.67","35.67","913.91K","-2.03%"
"01/25/2024","36.41","36.87","36.87","36.41","1.20M","-1.25%"
"01/24/2024","36.87","36.87","41.80","39.00","351.12K","0.00%"
"01/23/2024","36.87","36.87","36.87","36.87","1.36M","0.00%"
"01/22/2024","36.87","36.87","36.87","36.87","1.55M","0.00%"
"01/19/2024","36.87","38.72","38.26","36.87","21.10M","-4.76%"
"01/18/2024","38.72","38.72","38.72","38.12","5.19M","0.00%"
"01/17/2024","38.72","38.03","39.64","38.67","52.08M","1.82%"
"01/16/2024","38.03","34.57","38.03","34.89","37.79M","10.00%"
"01/15/2024","34.57","34.57","34.61","34.57","7.69M","0.00%"
"01/12/2024","34.57","34.11","34.57","34.57","2.61M","1.35%"
"01/11/2024","34.11","34.11","34.11","34.11","799.31K","0.00%"
"01/10/2024","34.11","34.11","34.20","34.11","3.86M","0.00%"
"01/09/2024","34.11","34.11","34.57","34.11","8.16M","0.00%"
"01/08/2024","34.11","34.15","34.15","34.11","9.62M","-0.13%"
"01/05/2024","34.15","33.69","34.15","34.15","2.58M","1.37%"
"01/04/2024","33.69","34.15","34.11","33.69","2.53M","-1.35%"
"01/03/2024","34.15","34.11","34.15","34.11","5.25M","0.14%"
"01/02/2024","34.11","33.19","34.11","33.97","1.41M","2.78%"
"12/29/2023","33.19","34.02","33.23","33.19","3.52M","-2.44%"
"12/28/2023","34.02","34.11","34.15","34.02","3.22M","-0.27%"
"12/27/2023","34.11","33.19","34.15","33.19","3.14M","2.78%"
"12/22/2023","33.19","33.19","36.50","35.75","718.69K","0.00%"
"12/21/2023","33.19","33.19","33.19","33.19","2.24M","0.00%"
"12/20/2023","33.19","33.19","33.19","33.14","3.60M","0.00%"
"12/19/2023","33.19","34.94","33.37","33.19","3.64M","-5.01%"
"12/18/2023","34.94","34.94","37.00","36.40","717.67K","0.00%"
"12/15/2023","34.94","33.55","34.94","34.94","3.48M","4.12%"
"12/14/2023","33.55","34.15","34.15","33.55","2.00M","-1.75%"
"12/13/2023","34.15","34.15","37.05","36.50","219.58K","0.00%"
"12/12/2023","34.15","34.15","37.05","36.90","542.02K","0.00%"
"12/11/2023","34.15","34.15","34.15","34.15","1.21M","0.00%"
"12/08/2023","34.15","34.20","34.15","34.15","31.03M","-0.13%"
"12/07/2023","34.20","34.15","34.20","34.15","40.64M","0.13%"
"12/06/2023","34.15","34.15","37.50","37.05","216.92K","0.00%"
