Date,Price,Open,High,Low,Vol.,Change %
7/7/2022,275,275,275,275,477.42K,0.00%
7/6/2022,275,275,275,275,296.95K,0.00%
7/5/2022,275,275,275,275,83.74K,0.00%
7/4/2022,275,275,275,275,44.32K,0.00%
7/1/2022,275,275,275,275,48.78K,0.00%
6/30/2022,275,275,275,275,36.49K,0.00%
6/29/2022,275,275,275,275,122.19K,0.00%
6/28/2022,275,275,275,275,51.58K,0.00%
6/27/2022,275,275,275,275,74.96K,0.00%
6/24/2022,275,275,275,275,63.09K,0.00%
6/23/2022,275,275,275,275,547.34K,0.00%
6/22/2022,275,270,275,275,800.59K,1.85%
6/21/2022,270,249.3,270,270,903.70K,8.30%
6/20/2022,249.3,277,249.3,249.3,460.03K,-10.00%
6/17/2022,277,277,277,277,119.77K,0.00%
6/16/2022,277,277,277,277,41.91K,0.00%
6/15/2022,277,277,277,277,335.35K,0.00%
6/14/2022,277,277,277,277,63.89K,0.00%
6/10/2022,277,277,277,277,26.05K,0.00%
6/9/2022,277,277,277,277,87.38K,0.00%
6/8/2022,277,277,277,277,124.77K,0.00%
6/7/2022,277,277,277,277,24.55K,0.00%
6/6/2022,277,277,277,277,561.07K,0.00%
6/3/2022,277,277,277,277,303.50K,0.00%
6/2/2022,277,277,277,277,693.84K,0.00%
6/1/2022,277,277,277,277,208.67K,0.00%
5/31/2022,277,277,277,277,152.69K,-6.73%
5/30/2022,297,297,297,297,180.58K,0.00%
5/27/2022,297,297,297,297,309.27K,0.00%
5/26/2022,297,297,297,297,863.62K,0.00%
5/25/2022,297,297,297,297,193.58K,0.00%
5/24/2022,297,300,297,297,1.20M,-1.00%
5/23/2022,300,300,300,300,226.65K,0.00%
5/20/2022,300,300,300,300,251.79K,0.00%
5/19/2022,300,300,300,300,88.92K,0.00%
5/18/2022,300,300,300,300,160.56K,0.00%
5/17/2022,300,300,300,300,324.02K,0.00%
5/16/2022,300,300,300,300,225.48K,0.00%
5/13/2022,300,300,300,300,340.95K,0.00%
5/12/2022,300,300,300,300,1.71M,0.00%
5/11/2022,300,292.4,300,300,3.80M,2.60%
5/10/2022,292.4,292.4,292.4,292.4,85.78K,0.00%
5/9/2022,292.4,292.4,292.4,292.4,403.64K,0.00%
5/6/2022,292.4,292.4,292.4,292.4,234.20K,0.00%
5/5/2022,292.4,292.4,292.4,292.4,406.84K,0.00%
5/4/2022,292.4,292.4,299.3,292.4,1.09M,0.00%
4/29/2022,292.4,285.8,292.4,292.4,604.83K,2.31%
4/28/2022,285.8,285.8,285.8,285.8,97.25K,0.00%
4/27/2022,285.8,285.8,285.8,285.8,31.91K,0.00%
4/26/2022,285.8,285.8,285.8,285.8,204.68K,0.00%
4/25/2022,285.8,285.4,285.8,285.8,302.93K,0.14%
4/22/2022,285.4,285.4,285.4,285.4,306.63K,0.00%
4/21/2022,285.4,285.4,285.4,285.4,159.00K,0.00%
4/20/2022,285.4,280,285.4,285.4,465.16K,1.93%
4/19/2022,280,280,280,280,282.75K,0.00%
4/14/2022,280,273.5,280,280,467.43K,2.38%
4/13/2022,273.5,273.5,273.5,273.5,203.81K,0.00%
4/12/2022,273.5,273.5,273.5,273.5,154.55K,0.00%
4/11/2022,273.5,273.5,273.5,273.5,335.69K,0.00%
4/8/2022,273.5,273.5,273.5,273.5,184.66K,0.00%
4/7/2022,273.5,273.5,273.5,273.5,90.70K,0.00%
4/6/2022,273.5,273.5,273.5,273.5,74.31K,0.00%
4/5/2022,273.5,273.5,273.5,273.5,49.06K,0.00%
4/4/2022,273.5,273.5,273.5,273.5,123.42K,0.00%
4/1/2022,273.5,273.5,273.5,273.5,39.64K,0.00%
3/31/2022,273.5,273.5,273.5,273.5,242.89K,0.00%
3/30/2022,273.5,273.5,273.5,273.5,52.30K,0.00%
3/29/2022,273.5,273.5,273.5,273.5,59.79K,0.00%
3/28/2022,273.5,273.5,273.5,273.5,177.11K,0.00%
3/25/2022,273.5,273.5,273.5,273.5,153.66K,0.00%
3/24/2022,273.5,273.5,273.5,273.5,16.06K,0.00%
3/23/2022,273.5,273.5,273.5,273.5,0.82K,0.00%
3/22/2022,273.5,273.5,273.5,273.5,28.63K,0.00%
3/21/2022,273.5,273.5,273.5,273.5,114.21K,0.00%
3/18/2022,273.5,273.5,273.5,273.5,281.07K,0.00%
3/17/2022,273.5,273.5,273.5,273.5,546.11K,0.00%
3/16/2022,273.5,273.5,273.5,273.5,745.29K,0.00%
3/15/2022,273.5,273.5,273.5,273.5,155.39K,0.00%
3/14/2022,273.5,273.5,273.5,273.5,246.52K,0.00%
3/11/2022,273.5,273.5,273.5,273.5,51.51K,0.00%
3/10/2022,273.5,273.5,273.5,273.5,267.02K,0.00%
3/9/2022,273.5,273.5,273.5,273.5,64.76K,0.00%
3/8/2022,273.5,273.5,273.5,273.5,142.74K,0.00%
3/7/2022,273.5,273.5,273.5,273.5,42.90K,0.00%
3/4/2022,273.5,273.5,273.5,273.5,45.09K,0.00%
3/3/2022,273.5,273.5,273.5,273.5,56.55K,0.00%
3/2/2022,273.5,273.5,273.5,273.5,225.20K,0.00%
3/1/2022,273.5,273.5,273.5,273.5,1.43M,0.00%
2/28/2022,273.5,273.5,273.5,273.5,127.34K,0.00%
2/25/2022,273.5,273.5,273.5,273.5,221.21K,0.00%
2/24/2022,273.5,273.5,273.5,273.5,120.03K,0.00%
2/23/2022,273.5,273.5,273.5,273.5,16.15K,0.00%
2/22/2022,273.5,273.5,273.5,273.5,221.38K,0.00%
2/21/2022,273.5,273.5,273.5,273.5,115.43K,0.00%
2/18/2022,273.5,273.5,273.5,273.5,234.16K,0.00%
2/17/2022,273.5,273.5,273.5,273.5,7.52K,0.00%
2/16/2022,273.5,274.8,273.5,273.5,256.78K,-0.47%
2/15/2022,274.8,274.8,274.8,274.8,74.10K,0.00%
2/14/2022,274.8,274.8,274.8,274.8,813.10K,0.00%
2/11/2022,274.8,274.8,274.8,274.8,38.93K,0.00%
2/10/2022,274.8,274.8,274.8,274.8,60.18K,0.00%
2/9/2022,274.8,274.8,274.8,274.8,32.83K,0.00%
2/8/2022,274.8,274.8,274.8,274.8,49.62K,0.00%
2/7/2022,274.8,274.8,274.8,274.8,113.59K,0.00%
2/4/2022,274.8,274.8,274.8,274.8,150.45K,0.00%
2/3/2022,274.8,260.6,274.8,274.8,839.53K,5.45%
2/2/2022,260.6,260.6,260.6,260.6,169.23K,0.00%
2/1/2022,260.6,260.6,260.6,260.6,39.64K,0.00%
1/31/2022,260.6,260.6,260.6,260.6,487.56K,0.00%
1/28/2022,260.6,260.6,260.6,260.6,29.38K,0.00%
1/27/2022,260.6,284.9,260.6,260.6,256.87K,-8.53%
1/26/2022,284.9,284.9,284.9,284.9,41.47K,0.00%
1/25/2022,284.9,284.9,284.9,284.9,45.23K,0.00%
1/24/2022,284.9,284.9,284.9,284.9,139.33K,0.00%
1/21/2022,284.9,284.9,284.9,284.9,56.71K,0.00%
1/20/2022,284.9,270,284.9,270,102.92M,5.52%
1/19/2022,270,270,270,260,24.45M,0.00%
1/18/2022,270,270,270,270,463.03K,0.00%
1/17/2022,270,270,270,270,246.37K,0.00%
1/14/2022,270,275,270,270,741.46K,-1.82%
1/13/2022,275,275,275,275,780.27K,0.00%
1/12/2022,275,259,276.9,275,2.13M,6.18%
1/11/2022,259,260,260,259,1.47M,-0.38%
1/10/2022,260,250,260,258,2.65M,4.00%
1/7/2022,250,250,250,250,475.83K,0.00%
1/6/2022,250,250,250,250,421.53K,0.00%
1/5/2022,250,257,250,250,606.43K,-2.72%
1/4/2022,257,257,257,257,220.76K,0.00%
12/31/2021,257,257,257,257,118.63K,0.00%
12/30/2021,257,257,257,257,46.48K,0.00%
12/29/2021,257,257,257,257,26.07K,0.00%
12/24/2021,257,257,257,257,75.41K,0.00%
12/23/2021,257,256.5,257,257,230.27K,0.19%
12/22/2021,256.5,256.5,256.5,256.5,348.19K,0.00%
12/21/2021,256.5,256.5,256.5,256.5,193.90K,0.00%
12/20/2021,256.5,255,258,256.5,2.81M,0.59%
12/17/2021,255,252,255,255,2.29M,1.19%
12/16/2021,252,255,252,252,1.08M,-1.18%
12/15/2021,255,255,255,255,114.75K,0.00%
12/14/2021,255,255,255,255,309.28K,0.00%
12/13/2021,255,252,260,251,2.95M,1.19%
12/10/2021,252,252,252,252,118.95K,0.00%
12/9/2021,252,280,252,252,850.84K,-10.00%
12/8/2021,280,280,280,280,36.16K,0.00%
12/7/2021,280,280,280,280,29.90K,0.00%
12/6/2021,280,280,280,280,19.35K,0.00%
12/3/2021,280,280,280,280,74.41K,0.00%
12/2/2021,280,280,280,280,188.38K,0.00%
12/1/2021,280,280,280,280,147.86K,0.00%
11/30/2021,280,280,280,280,244.09K,0.00%
11/29/2021,280,280,280,280,217.65K,0.00%
11/26/2021,280,280,280,280,60.98K,0.00%
11/25/2021,280,280,280,280,175.52K,0.00%
11/24/2021,280,280,280,280,727.27K,0.00%
11/23/2021,280,280,280,280,47.63K,0.00%
11/22/2021,280,280,280,280,397.72K,0.00%
11/19/2021,280,280,280,280,65.47K,0.00%
11/18/2021,280,280,280,280,543.55K,0.00%
11/17/2021,280,280,280,280,48.93K,0.00%
11/16/2021,280,280,280,280,232.05K,0.00%
11/15/2021,280,280,280,280,97.42K,0.00%
11/12/2021,280,280,280,280,144.49K,0.00%
11/11/2021,280,280,280,280,100.50K,0.00%
11/10/2021,280,280,280,280,260.94K,0.00%
11/9/2021,280,280,280,280,90.84K,0.00%
11/8/2021,280,280,280,280,137.56K,0.00%
11/5/2021,280,280,280,280,26.85K,0.00%
11/4/2021,280,280,280,280,18.93K,0.00%
11/3/2021,280,280,280,280,109.92K,0.00%
11/2/2021,280,280,280,280,352.77K,0.00%
11/1/2021,280,280,280,280,309.93K,0.00%
10/29/2021,280,280,280,280,105.02K,0.00%
10/28/2021,280,280,280,280,46.34K,0.00%
10/27/2021,280,280,280,280,266.10K,0.00%
10/26/2021,280,280,280,280,435.47K,0.00%
10/25/2021,280,280,280,280,71.23K,0.00%
10/22/2021,280,280,280,280,29.68K,0.00%
10/21/2021,280,280,280,280,26.48K,0.00%
10/20/2021,280,280,280,280,90.31K,0.00%
10/18/2021,280,280,280,280,27.73K,0.00%
10/15/2021,280,280,280,280,80.35K,0.00%
10/14/2021,280,280,280,280,34.91K,0.00%
10/13/2021,280,280,280,280,207.50K,0.00%
10/12/2021,280,280,280,280,45.49K,0.00%
10/11/2021,280,280,280,280,485.34K,0.00%
10/8/2021,280,280,280,280,90.71K,0.00%
10/7/2021,280,280,280,280,144.21K,0.00%
