Date,Price,Open,High,Low,Vol,Change_%,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d,stock
2020-01-02,9.5,9.5,0.0,0.0,506060.0,0.0,,,,,,,INTERBREW
2020-01-03,9.5,9.5,0.0,0.0,42340.0,0.0,0.0,0.0,0.0,0.0,,,INTERBREW
2020-01-06,9.3,9.5,9.3,9.3,552850.0,-2.11,-0.021052631578947323,-0.02127739844728485,0.0004527276846845198,0.02127739844728485,,,INTERBREW
2020-01-07,9.2,9.3,9.2,9.2,6430000.0,-1.08,-0.010752688172043112,-0.01081091610421573,0.00011687590701239102,0.01081091610421573,,,INTERBREW
2020-01-08,9.2,9.2,9.2,9.05,1990000.0,0.0,0.0,0.0,0.0,0.0,,,INTERBREW
2020-01-09,9.2,9.2,9.2,9.2,5720000.0,0.0,0.0,0.0,0.0,0.0,0.15136482797988188,,INTERBREW
2020-01-10,9.2,9.2,9.2,9.2,4690000.0,0.0,0.0,0.0,0.0,0.0,0.15136482797988188,,INTERBREW
2020-01-13,9.2,9.2,9.2,9.2,4570000.0,0.0,0.0,0.0,0.0,0.0,0.07674989064112406,,INTERBREW
2020-01-14,9.2,9.2,9.2,9.2,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,,INTERBREW
2020-01-15,9.1,9.2,9.2,9.1,1110000.0,-1.09,-0.010869565217391242,-0.010929070532190206,0.0001194445826975883,0.010929070532190206,0.07758870386827228,,INTERBREW
2020-01-16,9.1,9.1,9.1,9.1,3050000.0,0.0,0.0,0.0,0.0,0.0,0.07758870386827228,,INTERBREW
2020-01-17,9.1,9.0,9.1,9.0,1890000.0,0.0,0.0,0.0,0.0,0.0,0.07758870386827228,,INTERBREW
2020-01-20,9.0,9.1,9.05,9.0,4720000.0,-1.1,-0.01098901098901095,-0.011049836186584935,0.0001220988797503619,0.011049836186584935,0.09555378926687243,,INTERBREW
2020-01-21,9.0,9.0,9.0,8.45,2510000.0,0.0,0.0,0.0,0.0,0.0,0.09555378926687243,,INTERBREW
2020-01-22,9.0,9.0,9.0,9.0,153260.0,0.0,0.0,0.0,0.0,0.0,0.07844605496402124,,INTERBREW
2020-01-23,9.0,9.0,0.0,0.0,67720.0,0.0,0.0,0.0,0.0,0.0,0.07844605496402124,,INTERBREW
2020-01-24,9.0,9.0,0.0,0.0,113640.0,0.0,0.0,0.0,0.0,0.0,0.07844605496402124,,INTERBREW
2020-01-27,9.0,9.0,9.0,9.0,597810.0,0.0,0.0,0.0,0.0,0.0,0.0,,INTERBREW
2020-01-28,9.0,9.0,0.0,0.0,65080.0,0.0,0.0,0.0,0.0,0.0,0.0,,INTERBREW
2020-01-29,9.0,9.0,0.0,0.0,21870.0,0.0,0.0,0.0,0.0,0.0,0.0,,INTERBREW
2020-01-30,9.0,9.0,0.0,0.0,175880.0,0.0,0.0,0.0,0.0,0.0,0.0,,INTERBREW
2020-01-31,9.0,9.0,0.0,0.0,59660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920135546139365,INTERBREW
2020-02-03,9.0,9.0,0.0,0.0,26070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920135546139365,INTERBREW
2020-02-04,9.0,9.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062217204748706095,INTERBREW
2020-02-05,8.8,9.0,8.8,8.75,754560.0,-2.22,-0.022222222222222143,-0.022472855852058514,0.0005050292501474006,0.022472855852058514,0.15954144980985036,0.09067105746217563,INTERBREW
2020-02-06,8.7,8.8,8.7,8.5,974020.0,-1.14,-0.011363636363636576,-0.011428695823622968,0.00013061508822889706,0.011428695823622968,0.15988815378841734,0.09580705043033505,INTERBREW
2020-02-07,8.5,8.7,8.5,8.5,185370.0,-2.3,-0.02298850574712641,-0.023256862164267235,0.0005408816377277249,0.023256862164267235,0.1815375296145346,0.11878571304086331,INTERBREW
2020-02-10,8.5,8.5,0.0,0.0,33270.0,0.0,0.0,0.0,0.0,0.0,0.1815375296145346,0.11878571304086331,INTERBREW
2020-02-11,7.75,8.5,8.5,7.75,2210000.0,-8.82,-0.08823529411764708,-0.09237332013101517,0.008532830272027012,0.09237332013101517,0.5744185985683958,0.32822522211343286,INTERBREW
2020-02-12,7.75,7.75,7.75,7.75,431590.0,0.0,0.0,0.0,0.0,0.0,0.6135623225570894,0.32822522211343286,INTERBREW
2020-02-13,7.75,7.75,0.0,0.0,133310.0,0.0,0.0,0.0,0.0,0.0,0.6349626588928529,0.3292483412361364,INTERBREW
2020-02-14,7.75,7.75,0.0,0.0,23390.0,0.0,0.0,0.0,0.0,0.0,0.6557855180698651,0.3292483412361364,INTERBREW
2020-02-17,7.05,7.75,7.25,7.05,289510.0,-9.03,-0.0903225806451613,-0.09466522654107835,0.008961505116073685,0.09466522654107835,0.8132355522178748,0.44463551673127494,INTERBREW
2020-02-18,7.05,7.05,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.6720564394826627,0.44662462972275446,INTERBREW
2020-02-19,7.05,7.05,0.0,0.0,27700.0,0.0,0.0,0.0,0.0,0.0,0.6720564394826627,0.44662462972275446,INTERBREW
2020-02-20,7.05,7.05,0.0,0.0,203930.0,0.0,0.0,0.0,0.0,0.0,0.6720564394826627,0.44662462972275446,INTERBREW
2020-02-21,7.05,7.05,0.0,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,0.6720564394826627,0.44662462972275446,INTERBREW
2020-02-24,7.05,7.05,0.0,0.0,179570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44662462972275446,INTERBREW
2020-02-25,7.05,7.05,0.0,0.0,14410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44662462972275446,INTERBREW
2020-02-26,7.05,7.05,0.0,0.0,26300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44662462972275446,INTERBREW
2020-02-27,7.05,7.05,0.0,0.0,8010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44662462972275446,INTERBREW
2020-02-28,7.05,7.05,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44662462972275446,INTERBREW
2020-03-02,7.05,7.05,0.0,0.0,12460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44662462972275446,INTERBREW
2020-03-03,7.05,7.05,0.0,0.0,103410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44662462972275446,INTERBREW
2020-03-04,7.05,7.05,0.0,0.0,1020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44662462972275446,INTERBREW
2020-03-05,7.05,7.05,0.0,0.0,1510000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44653391526821273,INTERBREW
2020-03-06,7.05,7.05,0.0,0.0,1310000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44800584721501885,INTERBREW
2020-03-09,7.05,7.05,0.0,0.0,24060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4465854622861602,INTERBREW
2020-03-10,6.35,7.05,6.35,6.35,110590.0,-9.93,-0.099290780141844,-0.10457280391957705,0.010935471319602309,0.10457280391957705,0.7423932613567801,0.5542501751381942,INTERBREW
2020-03-11,6.35,6.35,0.0,0.0,59790.0,0.0,0.0,0.0,0.0,0.0,0.7423932613567801,0.47632386820357103,INTERBREW
2020-03-12,6.35,6.35,0.0,0.0,76000.0,0.0,0.0,0.0,0.0,0.0,0.7423932613567801,0.47632386820357103,INTERBREW
2020-03-13,5.75,6.35,5.75,5.75,464560.0,-9.45,-0.0944881889763779,-0.09925495809534114,0.009851546706507926,0.09925495809534114,0.8866259656067024,0.5668973038048983,INTERBREW
2020-03-16,5.75,5.75,0.0,0.0,122800.0,0.0,0.0,0.0,0.0,0.0,0.8866259656067024,0.5668973038048983,INTERBREW
2020-03-17,5.2,5.75,5.75,5.2,3490000.0,-9.57,-0.09565217391304348,-0.1005412292218774,0.010108538773446094,0.1005412292218774,0.868626546773261,0.577667487382237,INTERBREW
2020-03-18,5.25,5.2,5.25,5.25,1010000.0,0.96,0.009615384615384581,0.009569451016150672,9.157439275050714e-05,0.009569451016150672,0.898503372733269,0.581630287789833,INTERBREW
2020-03-19,5.5,5.25,5.5,5.25,1160000.0,4.76,0.04761904761904767,0.04652001563489291,0.0021641118546706804,0.04652001563489291,1.067418937020676,0.6170251445401561,INTERBREW
2020-03-20,5.5,5.5,6.0,5.25,271240.0,0.0,0.0,0.0,0.0,0.0,0.8683600004890836,0.6170251445401561,INTERBREW
2020-03-23,5.0,5.5,5.0,5.0,513520.0,-9.09,-0.09090909090909094,-0.0953101798043249,0.00908403037433274,0.0953101798043249,1.0512465187281188,0.6792143359284998,INTERBREW
2020-03-24,5.0,5.0,5.3,5.0,122480.0,0.0,0.0,0.0,0.0,0.0,0.8336786050291339,0.6792143359284998,INTERBREW
2020-03-25,5.0,5.0,5.3,4.85,84360.0,0.0,0.0,0.0,0.0,0.0,0.8237954302612063,0.6792143359284998,INTERBREW
2020-03-26,5.0,5.0,5.5,5.1,45400.0,0.0,0.0,0.0,0.0,0.0,0.676635153436747,0.6792143359284998,INTERBREW
2020-03-27,5.4,5.0,5.4,5.4,1040000.0,8.0,0.08000000000000007,0.0769610411361284,0.005923001852756847,0.0769610411361284,0.9701550005511227,0.7510923791465953,INTERBREW
2020-03-30,4.9,5.4,5.0,4.9,2790000.0,-9.26,-0.09259259259259256,-0.09716374845364774,0.009440794013563734,0.09716374845364774,0.9812117291150438,0.8039535569512277,INTERBREW
2020-03-31,4.9,4.9,5.1,4.9,129340.0,0.0,0.0,0.0,0.0,0.0,0.9812117291150438,0.8039535569512277,INTERBREW
2020-04-01,5.35,4.9,5.35,5.35,1370000.0,9.18,0.09183673469387732,0.08786135579133404,0.007719617841491388,0.08786135579133404,1.1817682240627954,0.8816647261036942,INTERBREW
2020-04-02,5.0,5.35,5.0,5.0,663280.0,-6.54,-0.06542056074766345,-0.0676586484738147,0.004577692713303228,0.0676586484738147,1.3200945816608207,0.8999233606462522,INTERBREW
2020-04-03,4.9,5.0,5.0,4.9,1040000.0,-2.0,-0.019999999999999907,-0.020202707317519355,0.0004081493829573501,0.020202707317519355,1.1297167761709064,0.8980145416140018,INTERBREW
2020-04-06,4.9,4.9,5.3,4.9,157660.0,0.0,0.0,0.0,0.0,0.0,0.8946753467478434,0.8980145416140018,INTERBREW
2020-04-07,4.9,4.9,5.35,4.85,208990.0,0.0,0.0,0.0,0.0,0.0,0.8946753467478434,0.8980145416140018,INTERBREW
2020-04-08,4.9,4.9,5.0,4.8,81880.0,0.0,0.0,0.0,0.0,0.0,0.46566175198487675,0.8412688313350077,INTERBREW
2020-04-09,5.0,4.9,5.0,5.0,616950.0,2.04,0.020408163265306145,0.02020270731751947,0.0004081493829573547,0.02020270731751947,0.2267748272022854,0.847888769009109,INTERBREW
2020-04-14,5.0,5.0,5.0,5.0,2280000.0,0.0,0.0,0.0,0.0,0.0,0.14342499399006675,0.847888769009109,INTERBREW
2020-04-15,5.0,5.0,5.0,5.0,1760000.0,0.0,0.0,0.0,0.0,0.0,0.14342499399006675,0.7857119593172875,INTERBREW
2020-04-16,5.0,5.0,5.5,5.0,3040000.0,0.0,0.0,0.0,0.0,0.0,0.14342499399006675,0.7857119593172875,INTERBREW
