Date,Price,Open,High,Low,Volume,log_return,simple_return,news_article_count,news_sentiment_score,news_negative_ratio,news_policy_mentions,news_policy_flag,news_volatility_adjustment,news_signal_strength,hist_vol_5d,hist_vol_10d,hist_vol_21d,hist_vol_63d,hist_vol_126d,hist_vol_252d,ma_5d,ma_ratio_5d,ma_10d,ma_ratio_10d,ma_20d,ma_ratio_20d,ma_50d,ma_ratio_50d,ma_200d,ma_ratio_200d,rsi_14d,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_width,atr_14d,price_lag_1,return_lag_1,vol_lag_1,price_lag_2,return_lag_2,vol_lag_2,price_lag_3,return_lag_3,vol_lag_3,price_lag_5,return_lag_5,vol_lag_5,price_lag_10,return_lag_10,vol_lag_10,target_vol_1d
2021-01-07,244.9,244.9,244.9,244.9,0,0.0,0.0,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.0028982632530394495,0.30866721491408383,0.534217980518263,0.4412881158091901,0.3835311633796111,0.42947230689177707,244.9,1.0,244.95,0.9997958767095326,222.36999999999998,1.1013176237801863,201.322,1.2164592046572158,152.3695,1.6072770469155575,99.80039920159682,14.487268035363087,13.481518571878194,222.36999999999998,271.99410704486326,172.7458929551367,0.44632016049703904,4.814285714285715,244.9,0.0,0.5507956041805502,244.9,0.0,0.5507956041805502,244.9,0.0,0.5507956041805502,245.0,0.0,0.5507145127222123,230.4,0.09509318945954384,0.5279343330059529,0.6266465836748328
2021-01-08,225.0,244.9,225.0,225.0,0,-0.08474956175370199,-0.08125765618619851,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.6016622027011547,0.4252165921227112,0.6266465836748328,0.47768161160827616,0.4036958413084972,0.4381746250279778,240.92,0.9339199734351652,242.95,0.9261164848734308,223.67,1.0059462601153486,202.782,1.1095659378051306,152.806,1.4724552700810176,71.42857142857143,12.450491706699637,13.275313198842483,223.67,272.06330532212127,175.2766946778787,0.4327205733636275,6.235714285714287,244.9,0.0,0.534217980518263,244.9,0.0,0.5507956041805502,244.9,0.0,0.5507956041805502,244.9,-0.00040824658660493365,0.5507956041805502,245.0,0.061441281722990834,0.5529126556861577,0.6266465836748328
2021-01-11,225.0,225.0,225.0,225.0,0,0.0,0.0,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.6016622027011547,0.4252165921227112,0.6266465836748328,0.46496882513261434,0.4036958413084972,0.4374025958017724,236.94,0.9496074955684983,240.95,0.9338036937123885,224.96999999999997,1.000133351113482,204.24200000000002,1.1016343357389762,153.264,1.4680551205762604,69.23076923076923,10.71284083145963,12.762818725365914,224.96999999999997,271.9491487902099,177.99085120979004,0.41764812010676927,5.878571428571429,225.0,-0.08474956175370199,0.6266465836748328,244.9,0.0,0.534217980518263,244.9,0.0,0.5507956041805502,244.9,0.0,0.5507956041805502,245.0,0.0,0.5529126556861577,0.6286844310673513
2021-01-12,230.0,225.0,230.0,225.0,0,0.021978906718775167,0.022222222222222143,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.6582433899945733,0.4510697907678423,0.6286844310673513,0.4655749168612122,0.4043867902380208,0.43713827194013427,233.95999999999998,0.9830740297486751,239.45,0.960534558362915,226.51999999999998,1.015362881864736,205.736,1.1179375510362795,153.769,1.4957501186845201,66.94214876033058,9.62821019323502,12.135897018939735,226.51999999999998,271.91012644780164,181.12987355219835,0.400760431289084,5.557142857142858,225.0,0.0,0.6266465836748328,225.0,-0.08474956175370199,0.6266465836748328,244.9,0.0,0.534217980518263,244.9,0.0,0.5507956041805502,245.0,0.0,0.5507145127222123,0.6286844310673513
2021-01-13,230.0,230.0,230.0,230.0,0,0.0,0.0,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.6582433899945733,0.4510697907678423,0.6286844310673513,0.4655749168612122,0.4043867902380208,0.428215068201415,230.98000000000002,0.995757208416313,237.95,0.9665896196679975,228.86999999999998,1.0049373006510247,207.136,1.110381585045574,154.2705,1.4908877588391818,49.49494949494949,8.668705161084858,11.442458647368762,228.86999999999998,269.377106588975,188.36289341102497,0.35397480306702506,4.064285714285715,230.0,0.021978906718775167,0.6286844310673513,225.0,0.0,0.6266465836748328,225.0,-0.08474956175370199,0.6266465836748328,244.9,0.0,0.5507956041805502,245.0,0.0,0.5507145127222123,0.5389869525610764
2021-01-14,237.0,230.0,237.8,234.9,0,0.029980832211935857,0.0304347826086957,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.7252659586688058,0.4865411160219995,0.5389869525610764,0.4676556848787187,0.4058928680543163,0.42441551724107474,229.4,1.033129904097646,237.15,0.9993674889310563,231.32,1.024554729379215,208.676,1.1357319480917787,154.807,1.530938523451782,37.5,8.376572099872249,10.82928133786946,231.32,267.06651105536923,195.57348894463072,0.30906545958299547,2.97857142857143,230.0,0.0,0.6286844310673513,230.0,0.021978906718775167,0.6286844310673513,225.0,0.0,0.6266465836748328,244.9,0.0,0.534217980518263,245.0,0.0,0.5507145127222123,0.537847277069025
2021-01-15,237.0,237.0,237.0,237.0,0,0.0,0.0,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.2303116671894209,0.48661383157607724,0.537847277069025,0.4676556848787187,0.4058928680543163,0.4240110465446383,231.8,1.0224331320103537,236.36000000000004,1.0027077339651378,233.42,1.015337160483249,210.03599999999997,1.1283779923441697,155.3435,1.5256512181069692,37.5,8.052233409749846,10.273871752245539,233.42,264.8575973368807,201.98240266311927,0.2693650701472086,2.97857142857143,237.0,0.029980832211935857,0.5389869525610764,230.0,0.0,0.6286844310673513,230.0,0.021978906718775167,0.6286844310673513,225.0,-0.08474956175370199,0.6266465836748328,244.9,-0.00040824658660493365,0.5507956041805502,0.5342517431381869
2021-01-18,234.6,237.0,234.6,227.6,0,-0.010178204915756153,-0.010126582278481067,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.2675666053158353,0.48737530100956644,0.5342517431381869,0.4687397644111162,0.406401259636945,0.4241638382963187,233.71999999999997,1.0037651891151806,235.33,0.9968979730591084,235.4,0.9966015293118097,211.34799999999998,1.110017601302118,155.86800000000002,1.5051197166833472,34.883720930232556,7.514905565240838,9.722078514844599,235.4,261.11675677350144,209.68324322649858,0.21849411022516083,3.6500000000000017,237.0,0.0,0.537847277069025,237.0,0.029980832211935857,0.5389869525610764,230.0,0.0,0.6286844310673513,225.0,0.0,0.6266465836748328,244.9,0.0,0.5507956041805502,0.5342517431381869
2021-01-19,234.6,234.6,234.6,234.6,0,0.0,0.0,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.24127389578909889,0.48737530100956644,0.5342517431381869,0.4687397644111162,0.406401259636945,0.423967153949211,234.64000000000001,0.9998295260825093,234.3,1.0012804097311139,237.13000000000002,0.9893307468477205,212.66,1.1031693783504184,156.3925,1.5000719343958309,34.883720930232556,7.008282261819346,9.179319264239549,237.13000000000002,256.7529833023492,217.50701669765084,0.16550401300846945,3.6500000000000017,234.6,-0.010178204915756153,0.5342517431381869,237.0,0.0,0.537847277069025,237.0,0.029980832211935857,0.5389869525610764,230.0,0.021978906718775167,0.6286844310673513,244.9,0.0,0.5507956041805502,0.531662144389314
2021-01-20,234.5,234.6,234.5,234.3,0,-0.0004263483330410213,-0.0004262574595055302,8.0,0.375,0.0,2.0,1.0,0.02875,1,0.24173335130951665,0.4872747442337538,0.531662144389314,0.4687667843094637,0.4064121405182912,0.42396865872617673,235.54000000000002,0.9955846140782881,233.26,1.0053159564434537,238.38000000000002,0.9837234667337863,213.86,1.096511736650145,156.91649999999998,1.4944253791028987,34.78260869565217,6.523511499744728,8.648157711340586,238.38000000000002,253.18605850390705,223.573941496093,0.12422232153626163,3.1714285714285717,234.6,0.0,0.5342517431381869,234.6,-0.010178204915756153,0.5342517431381869,237.0,0.0,0.537847277069025,230.0,0.0,0.6286844310673513,244.9,0.0,0.5507956041805502,0.5132671909137121
