Date,Price,Open,High,Low,Vol,Change_%,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d,stock
2020-01-02,6.55,6.5,6.55,6.55,1070000.0,0.77,,,,,,,ETI
2020-01-03,6.95,6.55,6.95,6.65,1730000.0,6.11,0.06106870229007644,0.05927660992954031,0.0035137164847388767,0.05927660992954031,,,ETI
2020-01-06,7.4,6.95,7.5,7.4,3800000.0,6.47,0.06474820143884896,0.06273834063342335,0.003936099385435459,0.06273834063342335,,,ETI
2020-01-07,7.6,7.4,7.6,7.4,5640000.0,2.7,0.027027027027026973,0.026668247082161273,0.0007111954024352033,0.026668247082161273,,,ETI
2020-01-08,8.0,7.6,8.05,7.75,6650000.0,5.26,0.05263157894736836,0.05129329438755048,0.002631002049127918,0.05129329438755048,,,ETI
2020-01-09,7.7,8.0,8.5,7.7,6300000.0,-3.75,-0.03749999999999998,-0.03822121282019774,0.0014608611094468482,0.03822121282019774,0.6650225430129929,,ETI
2020-01-10,7.8,7.7,7.8,7.4,1270000.0,1.3,0.01298701298701288,0.012903404835907782,0.00016649785635932835,0.012903404835907782,0.6271460957578542,,ETI
2020-01-13,7.8,7.8,0.0,0.0,887680.0,0.0,0.0,0.0,0.0,0.0,0.5274114945521058,,ETI
2020-01-14,7.8,7.8,0.0,0.0,703000.0,0.0,0.0,0.0,0.0,0.0,0.5096814668769946,,ETI
2020-01-15,7.2,7.8,7.35,7.2,1900000.0,-7.69,-0.07692307692307687,-0.08004270767353637,0.006406835051711198,0.08004270767353637,0.6052137316945049,,ETI
2020-01-16,7.5,7.2,7.5,7.4,2650000.0,4.17,0.04166666666666674,0.0408219945202552,0.0016664352366117456,0.0408219945202552,0.7144078835510426,,ETI
2020-01-17,7.55,7.5,7.55,7.5,2100000.0,0.67,0.006666666666666599,0.006644542718668511,4.414994794021072e-05,0.006644542718668511,0.7057097620086098,,ETI
2020-01-20,7.7,7.55,7.8,7.7,3080000.0,1.99,0.019867549668874274,0.019672765598704928,0.00038701770630158804,0.019672765598704928,0.7305352266601874,,ETI
2020-01-21,7.7,7.7,0.0,0.0,2390000.0,0.0,0.0,0.0,0.0,0.0,0.7305352266601874,,ETI
2020-01-22,7.7,7.7,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.27450344024471884,,ETI
2020-01-23,7.6,7.7,7.65,7.5,2220000.0,-1.3,-0.012987012987013102,-0.013072081567352888,0.00017087931650352714,0.013072081567352888,0.18899329394993455,,ETI
2020-01-24,7.65,7.6,7.7,7.65,7330000.0,0.66,0.00657894736842124,0.006557400546159261,4.299950192276977e-05,0.006557400546159261,0.18887820855519602,,ETI
2020-01-27,7.65,7.65,7.65,7.5,11270000.0,0.0,0.0,0.0,0.0,0.0,0.11375239818956426,,ETI
