Date,Price,Open,High,Low,Vol.,Change %,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,price_dist_sma20,price_dist_sma50,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,bb_position,rsi,atr_14,atr_ratio,hist_vol_5d,hist_vol_10d,hist_vol_21d,hist_vol_63d,parkinson_vol,garman_klass_vol,vol_of_vol,high_vol_regime,vol_trend,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_5,log_return_lag_10,squared_return_lag_1,squared_return_lag_2,squared_return_lag_3,squared_return_lag_5,squared_return_lag_10,hist_vol_21d_lag_1,hist_vol_21d_lag_2,hist_vol_21d_lag_3,hist_vol_21d_lag_5,hist_vol_21d_lag_10,rsi_lag_1,rsi_lag_2,rsi_lag_3,rsi_lag_5,rsi_lag_10,macd_lag_1,macd_lag_2,macd_lag_3,macd_lag_5,macd_lag_10,atr_14_lag_1,atr_14_lag_2,atr_14_lag_3,atr_14_lag_5,atr_14_lag_10,bb_width_lag_1,bb_width_lag_2,bb_width_lag_3,bb_width_lag_5,bb_width_lag_10,abs_return_lag_1,abs_return_lag_2,abs_return_lag_3,abs_return_lag_5,day_of_week,month,quarter,year,is_month_start,is_month_end,day_of_month,dow_0,dow_1,dow_2,dow_3,dow_4,trend,high_prev_vol,return_zscore,is_jump,drawdown,max_drawdown_21d,target_vol_1d,target_squared_ret,target_abs_ret,target_vol_5d
2025-12-23,5809.0,5809.0,5809.0,5809.0,11.46K,0.00%,0.0,0.0,0.0,0.0,0.2474652593708179,0.4503149177934647,5809.0,5807.408053089512,5821.7,5891.038734095902,6181.5,6170.001640896811,7265.715999999999,6992.321490882886,-0.060260454582221144,-0.20049173405621684,-414.0446829429766,-451.66675130959015,37.622068366613576,6181.5,7046.742892578699,5316.257107421301,0.2799459330514273,0.28474252536774297,15.438324282389445,92.07142857142857,0.015849789735140053,0.2474652593708179,0.5273916453561183,0.4503149177934647,0.40169450498883685,0.0,0.0,0.0344437365951256,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.42517728945129657,0.42517728945129657,15.438324282389445,15.438324282389445,15.438324282389445,0.0,0.0,-433.8034987682404,-452.7130637122209,-470.26362749581494,-498.61891068136083,-442.4256108419222,92.07142857142857,92.07142857142857,92.07142857142857,77.85714285714286,37.785714285714285,0.28145316198153314,0.27987488800222754,0.27529028218622,0.2568902149130967,0.1539627243680325,0.0,0.0,0.0,0.0,1,12,4,2025,0,0,23,0,1,0,0,0,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.4503149177934647,0.0,0.0,0.0
2025-12-22,5809.0,5809.0,5809.0,5809.0,83.51K,0.00%,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,5809.0,5807.938702059675,5785.5,5876.122600623919,6136.95,6135.620532239972,7199.897999999999,6945.916726534538,-0.053438597348845894,-0.1931830145371503,-393.8456713084479,-440.10253530936177,46.25686400091388,6136.95,6981.285297578457,5292.6147024215425,0.2751644701613855,0.3057939772620213,15.438324282389445,92.07142857142857,0.015849789735140053,0.0,0.5273916453561183,0.4503149177934647,0.40169450498883685,0.0,0.0,0.03126631968200322,1,-1,0.0,0.0,0.0,0.03485771947579044,0.0,0.0,0.0,0.0,0.0012150606070529,0.0,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.42517728945129657,15.438324282389445,15.438324282389445,15.438324282389445,15.438324282389445,0.0,-414.0446829429766,-433.8034987682404,-452.7130637122209,-485.82433068875434,-439.3999050660814,92.07142857142857,92.07142857142857,92.07142857142857,92.07142857142857,37.785714285714285,0.2799459330514273,0.28145316198153314,0.27987488800222754,0.2676751739264543,0.13168967838479045,0.0,0.0,0.0,0.03485771947579044,0,12,4,2025,0,0,22,1,0,0,0,0,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.4503149177934647,0.0,0.0,0.0
2025-12-19,5809.0,5809.0,5809.0,5809.0,18.03K,0.00%,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,5809.0,5808.292468039784,5749.3,5863.91849141957,6092.4,6104.513814883784,7134.08,6901.331756866517,-0.04651697196507118,-0.1857394366197183,-373.5319650841484,-426.78842126431914,53.256456180170744,6092.4,6905.078067936698,5279.721932063301,0.2667842124406469,0.32563821322290537,26.184210526315795,54.285714285714285,0.00934510488650616,0.0,0.5273916453561183,0.4503149177934647,0.40169450498883685,0.0,0.0,0.027320136643513522,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.42517728945129657,15.438324282389445,15.438324282389445,15.438324282389445,15.438324282389445,0.0,-393.8456713084479,-414.0446829429766,-433.8034987682404,-470.26362749581494,-432.0219315372469,92.07142857142857,92.07142857142857,92.07142857142857,92.07142857142857,37.785714285714285,0.2751644701613855,0.2799459330514273,0.28145316198153314,0.27529028218622,0.1431323769942192,0.0,0.0,0.0,0.0,4,12,4,2025,0,0,19,0,0,0,0,1,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.4503149177934647,0.0,0.0,0.0
2025-12-18,5809.0,5809.0,5809.0,5809.0,9.45K,0.00%,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,5809.0,5808.528312026523,5769.2,5853.933311161466,6047.85,6076.36964203771,7068.262,6858.495217381556,-0.03949337367824935,-0.17815723299447583,-353.3598936538956,-412.10271574223447,58.74282208833887,6047.85,6816.794669832116,5278.905330167885,0.25428695150577985,0.3446897355747659,26.184210526315795,54.285714285714285,0.00934510488650616,0.0,0.17498436300919334,0.4503149177934647,0.40169450498883685,0.0,0.0,0.022198926774136613,1,-1,0.0,0.0,0.0,0.0,-0.0953101798043249,0.0,0.0,0.0,0.0,0.00908403037433274,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.42517728945129657,26.184210526315795,15.438324282389445,15.438324282389445,15.438324282389445,0.0,-373.5319650841484,-393.8456713084479,-414.0446829429766,-452.7130637122209,-466.0702778432915,54.285714285714285,92.07142857142857,92.07142857142857,92.07142857142857,77.85714285714286,0.2667842124406469,0.2751644701613855,0.2799459330514273,0.27987488800222754,0.19368350997027156,0.0,0.0,0.0,0.0,3,12,4,2025,0,0,18,0,0,0,1,0,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.4503149177934647,0.0,0.0,0.0
2025-12-17,5809.0,5809.0,5809.0,5809.0,10.26K,0.00%,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,5809.0,5808.685541351016,5789.1,5845.763618223017,6003.3,6050.905866605547,7002.4439999999995,6817.338542190123,-0.03236553229057355,-0.17043249471184627,-333.5286708107751,-396.3879067559426,62.859235945167484,6003.3,6714.209898799132,5292.390101200868,0.2368397044289414,0.36334414506802376,26.184210526315795,54.285714285714285,0.00934510488650616,0.0,0.17498436300919334,0.4503149177934647,0.40169450498883685,0.0,0.0,0.01472379698199175,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.42517728945129657,26.184210526315795,26.184210526315795,15.438324282389445,15.438324282389445,0.0,-353.3598936538956,-373.5319650841484,-393.8456713084479,-433.8034987682404,-487.43499044383134,54.285714285714285,54.285714285714285,92.07142857142857,92.07142857142857,77.85714285714286,0.25428695150577985,0.2667842124406469,0.2751644701613855,0.28145316198153314,0.2295985988439063,0.0,0.0,0.0,0.0,2,12,4,2025,0,0,17,0,0,1,0,0,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.4503149177934647,0.0,0.0,0.0
2025-12-16,5809.0,5809.0,5809.0,5809.0,19.66K,0.00%,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,5809.0,5808.790360900677,5809.0,5839.07932400065,5958.75,6027.867212643114,6936.626,6777.795854261099,-0.02513110971260751,-0.16256116446237698,-314.19049142302265,-379.94842368935866,65.75793226633601,5958.75,6593.41257093627,5324.08742906373,0.2130186938321862,0.38202392353224396,26.184210526315795,54.285714285714285,0.00934510488650616,0.0,0.17498436300919334,0.4503149177934647,0.40169450498883685,0.0,0.0,0.014117672451626406,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.42517728945129657,26.184210526315795,26.184210526315795,26.184210526315795,15.438324282389445,0.0,-333.5286708107751,-353.3598936538956,-373.5319650841484,-414.0446829429766,-498.61891068136083,54.285714285714285,54.285714285714285,54.285714285714285,92.07142857142857,77.85714285714286,0.2368397044289414,0.25428695150577985,0.2667842124406469,0.2799459330514273,0.2568902149130967,0.0,0.0,0.0,0.0,1,12,4,2025,0,0,16,0,1,0,0,0,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.4503149177934647,0.0,0.0,0.0
2025-12-15,5809.0,5809.0,5809.0,5809.0,5.97K,0.00%,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,5809.0,5808.860240600452,5809.0,5833.610356000531,5914.2,6007.022716200912,6870.807999999999,6739.80385997635,-0.017787697406242572,-0.15453902947076956,-295.4589777554329,-363.05053450257356,67.59155674714066,5914.2,6446.634962670328,5381.765037329672,0.1800530799331534,0.40120859130626124,26.184210526315795,54.285714285714285,0.00934510488650616,0.0,0.0,0.4503149177934647,0.40169450498883685,0.0,0.0,0.013457078119535174,1,-1,0.0,0.0,0.0,0.0,0.03485771947579044,0.0,0.0,0.0,0.0,0.0012150606070529,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,26.184210526315795,26.184210526315795,26.184210526315795,15.438324282389445,15.438324282389445,-314.19049142302265,-333.5286708107751,-353.3598936538956,-393.8456713084479,-485.82433068875434,54.285714285714285,54.285714285714285,54.285714285714285,92.07142857142857,92.07142857142857,0.2130186938321862,0.2368397044289414,0.25428695150577985,0.2751644701613855,0.2676751739264543,0.0,0.0,0.0,0.0,0,12,4,2025,0,0,15,1,0,0,0,0,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.4503149177934647,0.0,0.0,0.0
2025-12-12,5809.0,5809.0,5809.0,5809.0,47.30K,0.00%,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,5809.0,5808.906827066969,5809.0,5829.135745818616,5869.65,5988.163409896064,6804.99,6703.301747820416,-0.010332813711209296,-0.14636171397753706,-277.416236531476,-345.92367490835403,68.50743837687804,5869.65,6253.660567288902,5485.6394327110975,0.13084615515027376,0.4210308189847665,100.0,14.214285714285714,0.002446941937387797,0.0,0.0,0.4503149177934647,0.40169450498883685,0.0,0.0,0.012733539404207019,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,26.184210526315795,26.184210526315795,26.184210526315795,26.184210526315795,15.438324282389445,-295.4589777554329,-314.19049142302265,-333.5286708107751,-373.5319650841484,-470.26362749581494,54.285714285714285,54.285714285714285,54.285714285714285,54.285714285714285,92.07142857142857,0.1800530799331534,0.2130186938321862,0.2368397044289414,0.2667842124406469,0.27529028218622,0.0,0.0,0.0,0.0,4,12,4,2025,0,0,12,0,0,0,0,1,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.4503149177934647,0.0,0.0,0.0
2025-12-11,5809.0,5809.0,5809.0,5809.0,19.19K,0.00%,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,5809.0,5808.937884711313,5809.0,5825.474701124322,5851.55,5971.100228001201,6739.172,6668.231091043145,-0.007271577616187195,-0.1380246712800919,-260.1187471220346,-328.7626893510902,68.6439422290556,5851.55,6208.958493993945,5494.141506006055,0.12215857131664083,0.4404742742337832,100.0,14.214285714285714,0.002446941937387797,0.0,0.0,0.4503149177934647,0.40169450498883685,0.0,0.0,0.012508819488815168,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,100.0,26.184210526315795,26.184210526315795,26.184210526315795,15.438324282389445,-277.416236531476,-295.4589777554329,-314.19049142302265,-353.3598936538956,-452.7130637122209,14.214285714285714,54.285714285714285,54.285714285714285,54.285714285714285,92.07142857142857,0.13084615515027376,0.1800530799331534,0.2130186938321862,0.25428695150577985,0.27987488800222754,0.0,0.0,0.0,0.0,3,12,4,2025,0,0,11,0,0,0,1,0,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.3571776118258188,0.0,0.0,0.0
2025-12-10,5809.0,5809.0,5809.0,5809.0,12.68K,0.00%,0.0,0.0,0.0,0.0,0.0,0.3571776118258188,5809.0,5808.958589807542,5809.0,5822.479300919899,5833.45,5955.662111048706,6673.353999999999,6634.535754139492,-0.00419134474453365,-0.12952317530285362,-243.60226684828922,-311.73060485053,68.12833800224081,5833.45,6157.886012667926,5509.013987332074,0.11123297968369517,0.46231922621822896,100.0,14.214285714285714,0.002446941937387797,0.0,0.0,0.3571776118258188,0.40169450498883685,0.0,0.0,0.021965333978843992,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,0.4503149177934647,100.0,100.0,26.184210526315795,26.184210526315795,15.438324282389445,-260.1187471220346,-277.416236531476,-295.4589777554329,-333.5286708107751,-433.8034987682404,14.214285714285714,14.214285714285714,54.285714285714285,54.285714285714285,92.07142857142857,0.12215857131664083,0.13084615515027376,0.1800530799331534,0.2368397044289414,0.28145316198153314,0.0,0.0,0.0,0.0,2,12,4,2025,0,0,10,0,0,1,0,0,-1,0,0.08945917485062518,0,-0.3616413367179859,-0.3835097088978999,0.3571776118258188,0.0,0.0,0.0
