Date,Price,Open,High,Low,Vol,Change_%,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d,stock
2020-01-02,109.0,105.0,109.0,109.0,380730.0,3.81,,,,,,,MTNN
2020-01-03,109.0,109.0,109.0,109.0,4090000.0,0.0,0.0,0.0,0.0,0.0,,,MTNN
2020-01-06,108.0,109.0,108.5,108.0,3020000.0,-0.92,-0.00917431192660545,-0.009216655104923952,8.494673132312075e-05,0.009216655104923952,,,MTNN
2020-01-07,107.6,108.0,107.6,107.6,3410000.0,-0.37,-0.0037037037037037646,-0.003710579396535713,1.3768399457995337e-05,0.003710579396535713,,,MTNN
2020-01-08,109.5,107.6,109.5,108.0,11950000.0,1.77,0.017657992565055736,0.017503901528871445,0.00030638656873242814,0.017503901528871445,,,MTNN
2020-01-09,116.0,109.5,119.0,110.0,10300000.0,5.94,0.05936073059360725,0.05766564184980908,0.0033253262499504527,0.05766564184980908,0.4315127317185473,,MTNN
2020-01-10,116.0,116.0,120.0,116.0,4720000.0,0.0,0.0,0.0,0.0,0.0,0.4315127317185473,,MTNN
2020-01-13,127.6,120.0,127.6,120.0,12000000.0,10.0,0.09999999999999987,0.09531017980432474,0.009084030374332712,0.09531017980432474,0.6719588485190198,,MTNN
2020-01-14,124.2,127.6,132.0,124.0,11960000.0,-2.66,-0.026645768025078342,-0.027007201411311087,0.0007293889280711236,0.027007201411311087,0.766603111710352,,MTNN
2020-01-15,120.5,124.2,121.0,120.5,1010000.0,-2.98,-0.029790660225442855,-0.030243416568668725,0.000914664245746026,0.030243416568668725,0.8774434757223657,,MTNN
2020-01-16,123.0,120.5,123.0,121.9,2420000.0,2.07,0.020746887966804906,0.020534602441707735,0.0004216698974389893,0.020534602441707735,0.8118960453087756,,MTNN
2020-01-17,126.6,123.0,126.6,126.3,893680.0,2.93,0.029268292682926855,0.028848154337658343,0.0008322160086893559,0.028848154337658343,0.81149397482442,,MTNN
2020-01-20,128.3,126.6,128.3,128.3,1120000.0,1.34,0.013428120063191384,0.01333876191151516,0.00017792256933208756,0.01333876191151516,0.4397751202565602,,MTNN
