Date,Price,Open,High,Low,Vol,Change_%,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d,stock
2020-01-08,2.54,2.54,0.0,0.0,100.0,0.0,,,,,,,CWG
2020-01-15,2.54,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CWG
2020-01-16,2.54,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CWG
2020-01-29,2.54,2.54,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,CWG
2020-01-31,2.54,2.54,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,,CWG
2020-02-06,2.54,2.54,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2020-02-20,2.54,2.54,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2020-05-06,2.3,2.3,2.3,2.3,,-9.45,-0.09448818897637801,-0.09925495809534127,0.00985154670650795,0.09925495809534127,0.7046403011522977,,CWG
2020-05-12,2.54,2.54,2.3,2.3,30.0,10.43,0.10434782608695659,0.09925495809534127,0.00985154670650795,0.09925495809534127,1.114134141394115,,CWG
2020-05-13,2.54,2.54,2.3,2.29,5210.0,0.0,0.0,0.0,0.0,0.0,1.114134141394115,,CWG
2020-05-22,2.54,2.54,2.29,2.29,120.0,0.0,0.0,0.0,0.0,0.0,1.114134141394115,,CWG
2020-08-12,2.54,2.54,24.8,2.4,1000.0,0.0,0.0,0.0,0.0,0.0,1.114134141394115,,CWG
2020-08-27,2.54,2.54,2.3,2.29,9760.0,0.0,0.0,0.0,0.0,0.0,0.7046403011522977,,CWG
2020-08-31,2.54,2.54,2.3,2.3,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2020-09-14,2.54,2.54,2.3,2.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2020-11-10,2.54,2.54,2.54,2.54,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2020-11-12,2.54,2.54,2.79,2.79,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2020-12-31,2.54,2.54,2.54,2.54,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2021-01-11,2.54,2.54,2.5,2.5,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2021-01-13,2.54,2.54,2.54,2.54,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2021-02-04,2.54,2.54,2.54,2.54,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,,CWG
2021-02-08,2.54,2.54,2.54,2.29,8300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825593524212075,CWG
2021-02-09,2.54,2.54,2.54,2.54,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825593524212075,CWG
2021-02-10,2.54,2.54,2.79,2.79,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825593524212075,CWG
2021-02-12,2.54,2.54,2.29,2.29,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825593524212075,CWG
2021-02-22,2.54,2.54,2.31,2.31,6360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825593524212075,CWG
2021-03-03,2.54,2.54,2.29,2.29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825593524212075,CWG
2021-03-04,2.54,2.54,2.29,2.29,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49825593524212075,CWG
2021-03-10,2.54,2.54,2.29,2.29,18540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34382926064850183,CWG
2021-03-11,2.54,2.54,2.29,2.29,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-03-18,2.54,2.54,2.79,2.79,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-03-29,2.54,2.54,2.5,2.5,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-04-07,2.54,2.54,2.79,2.79,5180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-04-08,2.54,2.54,2.79,2.29,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-04-09,2.54,2.54,2.79,2.79,20750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-04-12,2.54,2.54,2.5,2.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-04-20,2.54,2.54,2.29,2.29,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-04-22,2.54,2.54,2.29,2.29,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CWG
2021-04-29,2.29,2.29,2.29,2.29,,-9.84,-0.09842519685039375,-0.10361226346429699,0.010735501140194892,0.10361226346429699,0.735574100594782,0.35892340921474974,CWG
2021-05-05,2.07,2.29,2.07,2.07,150000.0,-9.61,-0.0960698689956333,-0.1010032102888707,0.010201648488657837,0.1010032102888707,0.8896684922865274,0.4885566395659816,CWG
2021-05-10,2.07,2.07,2.27,2.27,80.0,0.0,0.0,0.0,0.0,0.0,0.8896684922865274,0.4885566395659816,CWG
2021-05-11,2.07,2.07,1.87,1.87,160000.0,0.0,0.0,0.0,0.0,0.0,0.8896684922865274,0.4885566395659816,CWG
2021-05-21,2.07,2.07,2.0,2.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.8896684922865274,0.4885566395659816,CWG
2021-05-24,2.07,2.07,2.0,2.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.7170516605017765,0.4885566395659816,CWG
2021-05-26,2.07,2.07,2.0,2.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885566395659816,CWG
2021-05-27,2.07,2.07,2.0,2.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885566395659816,CWG
2021-06-02,1.87,2.07,1.87,1.87,112400.0,-9.66,-0.09661835748792258,-0.10161017641078231,0.010324627950230302,0.10161017641078231,0.7213606925052176,0.5810627403348505,CWG
2021-06-03,1.69,1.87,1.69,1.69,170470.0,-9.63,-0.09625668449197866,-0.1012099019315132,0.01024344424898652,0.1012099019315132,0.8817455119806941,0.6506639359660833,CWG
2021-06-04,1.53,1.69,1.53,1.53,137100.0,-9.47,-0.09467455621301768,-0.09946079353063793,0.009892449449744187,0.09946079353063793,0.8761871504314918,0.7024559167485144,CWG
2021-06-07,1.38,1.53,1.38,1.38,158890.0,-9.8,-0.0980392156862746,-0.10318423623523088,0.010646986607447933,0.10318423623523088,0.7199363868425318,0.7472909069002113,CWG
2021-06-08,1.25,1.38,1.25,1.25,563280.0,-9.42,-0.09420289855072461,-0.09893994785490354,0.009789113281531031,0.09893994785490354,0.027183723591285878,0.7768393976660384,CWG
2021-06-09,1.25,1.25,1.13,1.13,271760.0,0.0,0.0,0.0,0.0,0.0,0.7153773739133092,0.7768393976660384,CWG
2021-06-10,1.13,1.25,1.13,1.13,223950.0,-9.6,-0.09600000000000009,-0.10092591858996065,0.010186041043227366,0.10092591858996065,0.7148635690126142,0.799901046612617,CWG
2021-06-11,1.13,1.13,1.24,1.24,58660.0,0.0,0.0,0.0,0.0,0.0,0.878646051078223,0.799901046612617,CWG
2021-06-15,1.24,1.13,1.24,1.24,136250.0,9.73,0.09734513274336298,0.09289374689269643,0.008629248211764348,0.09289374689269643,1.2875927643654432,0.913060466426975,CWG
2021-06-16,1.15,1.24,1.24,1.15,482730.0,-7.26,-0.07258064516129037,-0.07534943724178685,0.005677537692653975,0.07534943724178685,1.2064189527543665,0.914863075347694,CWG
2021-06-17,1.15,1.15,1.26,1.26,300.0,0.0,0.0,0.0,0.0,0.0,1.2064189527543665,0.914863075347694,CWG
2021-06-18,1.26,1.26,1.26,1.26,,9.57,0.09565217391304359,0.09134977858822804,0.008344782048118286,0.09134977858822804,1.1303269253169856,1.0119163716013584,CWG
2021-06-21,1.15,1.15,1.26,1.04,2250.0,-8.73,-0.08730158730158732,-0.09134977858822796,0.008344782048118272,0.09134977858822796,1.3960271253622039,1.0233586635423677,CWG
2021-06-22,1.15,1.15,1.26,1.15,35000.0,0.0,0.0,0.0,0.0,0.0,1.1565424496198422,1.0020366431367054,CWG
2021-06-23,1.15,1.15,1.15,1.15,20000.0,0.0,0.0,0.0,0.0,0.0,1.0253987215044227,0.9761657955843906,CWG
2021-06-25,1.15,1.15,1.05,1.05,1500.0,0.0,0.0,0.0,0.0,0.0,1.0253987215044227,0.9761657955843906,CWG
2021-06-28,1.15,1.15,1.15,1.15,5000.0,0.0,0.0,0.0,0.0,0.0,0.6485190939557308,0.9761657955843906,CWG
2021-06-30,1.15,1.15,1.26,1.05,65099.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9761657955843906,CWG
2021-07-01,1.26,1.15,1.26,1.26,124240.0,9.57,0.09565217391304359,0.09134977858822804,0.008344782048118286,0.09134977858822804,0.6485190939557305,1.057104565821864,CWG
2021-07-02,1.26,1.26,1.37,1.25,42750.0,0.0,0.0,0.0,0.0,0.0,0.6485190939557305,1.057104565821864,CWG
2021-07-06,1.26,1.26,1.38,1.38,15000.0,0.0,0.0,0.0,0.0,0.0,0.6485190939557305,1.057104565821864,CWG
2021-07-07,1.26,1.26,1.36,1.26,49100.0,0.0,0.0,0.0,0.0,0.0,0.6485190939557305,1.020645198711384,CWG
2021-07-09,1.26,1.17,1.26,1.17,1060.0,0.0,0.0,0.0,0.0,0.0,0.6485190939557305,0.9769624376981241,CWG
2021-07-12,1.14,1.26,1.14,1.14,325230.0,-9.52,-0.09523809523809534,-0.10008345855698265,0.010016698676727264,0.10008345855698265,0.7105220709499841,0.9776510228118425,CWG
2021-07-13,1.14,1.14,1.25,1.25,5000.0,0.0,0.0,0.0,0.0,0.0,0.7105220709499841,0.9228728783188875,CWG
2021-07-14,1.14,1.14,1.24,1.15,11000.0,0.0,0.0,0.0,0.0,0.0,0.7105220709499841,0.8632274604156364,CWG
2021-07-15,1.25,1.14,1.25,1.25,199000.0,9.65,0.09649122807017552,0.09211528890780574,0.008485226450568518,0.09211528890780574,1.0792688669893165,0.9258329425782674,CWG
2021-07-22,1.25,1.25,1.37,1.36,5500.0,0.0,0.0,0.0,0.0,0.0,1.0792688669893165,0.8501240472969414,CWG
2021-07-23,1.25,1.25,1.36,1.36,10000.0,0.0,0.0,0.0,0.0,0.0,0.6539536781062198,0.8501240472969414,CWG
