Date,Price,Open,High,Low,Volume,log_return,simple_return,hist_vol_5d,hist_vol_10d,hist_vol_21d,hist_vol_63d,hist_vol_126d,hist_vol_252d,ma_5d,ma_ratio_5d,ma_10d,ma_ratio_10d,ma_20d,ma_ratio_20d,ma_50d,ma_ratio_50d,ma_200d,ma_ratio_200d,rsi_14d,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_width,atr_14d,price_lag_1,return_lag_1,vol_lag_1,price_lag_2,return_lag_2,vol_lag_2,price_lag_3,return_lag_3,vol_lag_3,price_lag_5,return_lag_5,vol_lag_5,price_lag_10,return_lag_10,vol_lag_10,target_vol_1d
2021-01-07,22.4,22.4,22.6,22.4,0,0.0,0.0,0.6748521611462165,0.5537323806270976,0.6020713287986513,0.6116607471843566,0.5364335345218787,0.5842097166648024,22.240000000000002,1.0071942446043165,21.825,1.0263459335624283,21.7975,1.0276407844936346,21.666999999999998,1.0338302487654036,14.451750000000002,1.5499852958984202,49.05660377358489,0.14016007635432715,0.10548147222890644,21.7975,23.363075394476752,20.231924605523247,0.1436472434432162,0.5535714285714286,22.4,0.0,0.6020713287986513,22.4,-0.024256977645559983,0.6020713287986513,22.95,0.0864173763781636,0.5962318520013608,21.0,0.0,0.5063221824880352,22.5,0.022472855852058576,0.6126175940743032,0.6015856187425259
2021-01-08,22.3,22.4,22.45,22.2,0,-0.004474280394920966,-0.004464285714285587,0.6832885647449687,0.5409077315970212,0.6015856187425259,0.6042547129702219,0.5365784603417476,0.5842416294747034,22.490000000000002,0.9915518008003557,21.855,1.0203614733470603,21.7875,1.023522662076879,21.752999999999997,1.0251459568795112,14.50825,1.5370565023348783,53.06122448979592,0.15249687797169997,0.11488455337746514,21.7875,23.33665087097874,20.238349129021262,0.14220547295272415,0.5357142857142857,22.4,0.0,0.6020713287986513,22.4,0.0,0.6020713287986513,22.4,-0.024256977645559983,0.6020713287986513,21.05,0.0023781224049674193,0.5066454662802069,22.0,-0.02247285585205863,0.49612613547102297,0.5999516133693157
2021-01-11,22.3,22.3,22.35,22.05,0,0.0,0.0,0.16712078280514847,0.5409201692176407,0.5999516133693157,0.6041340372368734,0.5214438988732598,0.5842202879176618,22.36,0.9973166368515206,21.88,1.0191956124314443,21.7775,1.0239926529675123,21.839000000000002,1.0211090251385135,14.565750000000001,1.530988792200882,54.16666666666668,0.1604246071252362,0.12399256412701937,21.7775,23.309775569554702,20.245224430445298,0.14072097986956283,0.5499999999999999,22.3,-0.004474280394920966,0.6015856187425259,22.4,0.0,0.6020713287986513,22.4,0.0,0.6020713287986513,22.95,0.0864173763781636,0.5962318520013608,22.05,0.0022701485345390775,0.4951090496322855,0.5999516133693157
2021-01-12,22.3,22.3,22.3,22.3,0,0.0,0.0,0.03176423974597772,0.4649682603338029,0.5999516133693157,0.6041340372368734,0.5214438988732598,0.5841554978873877,22.339999999999996,0.998209489704566,22.009999999999998,1.01317582916856,21.880000000000003,1.019195612431444,21.925,1.017103762827822,14.62675,1.5246038935511992,53.19148936170213,0.1648075902839885,0.13215556935841322,21.880000000000003,23.24744094455435,20.512559055445656,0.12499460187882504,0.5428571428571427,22.3,0.0,0.5999516133693157,22.3,-0.004474280394920966,0.6015856187425259,22.4,0.0,0.6020713287986513,22.4,-0.024256977645559983,0.6020713287986513,21.0,-0.048790164169432056,0.5063221824880352,0.46382786065393394
2021-01-13,22.6,22.3,22.6,22.25,0,0.013363227812167158,0.013452914798206317,0.10731225008647159,0.46497391624354834,0.46382786065393394,0.6043379127118879,0.5214965902893013,0.5817952152413297,22.380000000000003,1.0098302055406612,22.169999999999998,1.0193955796120886,21.982499999999998,1.0280905265552145,22.002999999999997,1.0271326637276736,14.689250000000001,1.5385400888404785,51.11111111111113,0.190295026202854,0.1437834607273014,21.982499999999998,23.232457894028308,20.73254210597169,0.11372299729587712,0.5321428571428571,22.3,0.0,0.5999516133693157,22.3,0.0,0.5999516133693157,22.3,-0.004474280394920966,0.6015856187425259,22.4,0.0,0.6020713287986513,21.0,0.0,0.5063221824880352,0.4775588872050952
2021-01-14,23.5,22.6,23.7,22.55,0,0.039050514871873034,0.03982300884955747,0.282180188467882,0.48843829557833773,0.4775588872050952,0.6081853005457425,0.5235539962347147,0.5819620345273354,22.6,1.0398230088495575,22.419999999999998,1.048171275646744,22.107499999999998,1.062987673866335,22.101999999999997,1.0632521943715503,14.76125,1.592006097044627,65.30612244897961,0.2798900825358359,0.1710047850890083,22.107499999999998,23.440985736904565,20.77401426309543,0.12063650226435077,0.5785714285714284,22.6,0.013363227812167158,0.46382786065393394,22.3,0.0,0.5999516133693157,22.3,0.0,0.5999516133693157,22.4,0.0,0.6020713287986513,21.0,0.0,0.5063221824880352,0.47494670551252877
2021-01-15,23.8,23.5,23.8,23.6,0,0.01268515952731586,0.01276595744680864,0.2531048813176058,0.4859316479853761,0.47494670551252877,0.607596072663861,0.5235670670323442,0.5820635742339392,22.9,1.0393013100436683,22.695,1.0486891385767791,22.1725,1.0734017363851618,22.208999999999996,1.0716376243865102,14.83475,1.6043411584286895,66.99029126213594,0.3708276328532918,0.210969354641865,22.1725,23.69926989615039,20.64573010384961,0.13771743341079185,0.5857142857142856,23.5,0.039050514871873034,0.4775588872050952,22.6,0.013363227812167158,0.46382786065393394,22.3,0.0,0.5999516133693157,22.3,-0.004474280394920966,0.6015856187425259,21.05,0.0023781224049674193,0.5066454662802069,0.416390285998151
2021-01-18,24.0,23.8,24.05,23.9,0,0.00836824967051658,0.008403361344537785,0.23208494709329613,0.256119089621168,0.416390285998151,0.6035793573010172,0.5235034439220814,0.5814188206747758,23.240000000000002,1.0327022375215145,22.8,1.0526315789473684,22.2725,1.077562015938938,22.318999999999996,1.0753169944890006,14.90725,1.609954887722417,84.88372093023258,0.45380346136008853,0.2595361759855097,22.2725,24.000436097746775,20.544563902253227,0.15516319207513965,0.5285714285714285,23.8,0.01268515952731586,0.47494670551252877,23.5,0.039050514871873034,0.4775588872050952,22.6,0.013363227812167158,0.46382786065393394,22.3,0.0,0.5999516133693157,22.95,0.0864173763781636,0.5962318520013608,0.4097840544521978
2021-01-19,24.5,24.0,24.5,24.0,0,0.02061928720273561,0.02083333333333326,0.1926584003624948,0.21010662195932484,0.4097840544521978,0.599328599063407,0.5238238289541631,0.5817179555437535,23.68,1.0346283783783783,23.01,1.064754454584963,22.4025,1.0936279433098985,22.436999999999998,1.091946338637073,14.98325,1.6351592611749788,86.45833333333336,0.5535275040778345,0.31833444160397467,22.4025,24.384916122869303,20.420083877130697,0.1769816871214644,0.5285714285714285,24.0,0.00836824967051658,0.416390285998151,23.8,0.01268515952731586,0.47494670551252877,23.5,0.039050514871873034,0.4775588872050952,22.3,0.0,0.5999516133693157,22.4,-0.024256977645559983,0.6020713287986513,0.47998955446407965
2021-01-20,26.5,24.5,26.5,24.9,0,0.07847161544149531,0.08163265306122458,0.453899515751906,0.39992743271231307,0.47998955446407965,0.6155463509563777,0.5335692701471825,0.586725490787778,24.46,1.0834014717906786,23.42,1.1315115286080273,22.6275,1.1711413103524473,22.576999999999998,1.1737609071178634,15.06925,1.758548036564527,90.44117647058825,0.7848950303771787,0.4116465593586155,22.6275,25.314011139985244,19.94098886001476,0.23745540956669914,0.5999999999999999,24.5,0.02061928720273561,0.4097840544521978,24.0,0.00836824967051658,0.416390285998151,23.8,0.01268515952731586,0.47494670551252877,22.6,0.013363227812167158,0.46382786065393394,22.4,0.0,0.6020713287986513,0.5033059105995609
2021-01-21,27.95,26.5,27.95,26.7,0,0.05327246660893153,0.05471698113207535,0.4786874998401571,0.42581064626086756,0.5033059105995609,0.6201952103987463,0.5374692588811992,0.5859578917406768,25.35,1.1025641025641024,23.975,1.1657977059436913,22.9,1.220524017467249,22.706999999999997,1.2308979609811954,15.1625,1.843363561417972,92.07317073170734,1.0728907272740749,0.5438953929417074,22.9,26.486817971112615,19.313182028887383,0.31325921145088353,0.6928571428571428,26.5,0.07847161544149531,0.47998955446407965,24.5,0.02061928720273561,0.4097840544521978,24.0,0.00836824967051658,0.416390285998151,23.5,0.039050514871873034,0.4775588872050952,22.4,0.0,0.6020713287986513,0.578526488150478
2021-01-22,26.0,27.95,26.75,26.0,0,-0.07232066157962613,-0.06976744186046513,0.9104660428292742,0.6312014093609845,0.578526488150478,0.631717870326985,0.5490827439565182,0.5905704061093372,25.79,1.0081426909654905,24.345,1.0679811049496817,23.1,1.1255411255411254,22.807,1.1400008769237515,15.246500000000001,1.705309415275637,68.4848484848485,1.130746151027779,0.6612655445589217,23.1,26.91437723412515,19.28562276587485,0.33024911117966665,0.6964285714285714,27.95,0.05327246660893153,0.5033059105995609,26.5,0.07847161544149531,0.47998955446407965,24.5,0.02061928720273561,0.4097840544521978,23.8,0.01268515952731586,0.47494670551252877,22.3,-0.004474280394920966,0.6015856187425259,0.5697921005966281
2021-01-25,26.5,26.0,26.5,26.0,0,0.01904819497069441,0.019230769230769162,0.9067323641586839,0.6254468395492483,0.5697921005966281,0.6316352988910123,0.5492660540838604,0.5899334196651668,26.29,1.0079878280715102,24.765,1.070058550373511,23.322499999999998,1.1362418265623326,22.901,1.1571547094013361,15.333000000000002,1.7282984412704623,75.00000000000003,1.203074518344465,0.7696273393160304,23.322499999999998,27.389760166642848,19.255239833357148,0.34878423553588594,0.6642857142857144,26.0,-0.07232066157962613,0.578526488150478,27.95,0.05327246660893153,0.5033059105995609,26.5,0.07847161544149531,0.47998955446407965,24.0,0.00836824967051658,0.416390285998151,22.3,0.0,0.5999516133693157,0.5774040224140522
2021-01-26,27.5,27.5,27.65,26.55,0,0.037041271680349076,0.037735849056603765,0.9151028125207694,0.6244722929781983,0.5774040224140522,0.6344264393503856,0.5508131418222466,0.5881706198665151,26.889999999999997,1.0226850130159912,25.285,1.0876013446707533,23.6475,1.1629136272333227,22.971999999999998,1.1971095246386907,15.4245,1.7828778890725794,77.71739130434784,1.3258038714462046,0.8808626457420654,23.6475,27.964476890566587,19.330523109433415,0.3651106366902705,0.7392857142857144,26.5,0.01904819497069441,0.5697921005966281,26.0,-0.07232066157962613,0.578526488150478,27.95,0.05327246660893153,0.5033059105995609,24.5,0.02061928720273561,0.4097840544521978,22.3,0.0,0.5999516133693157,0.5704972798192136
2021-01-27,29.5,27.5,29.9,27.95,0,0.07020425867324856,0.07272727272727275,0.8849750008128998,0.6687326380335045,0.5704972798192136,0.646956566849439,0.557680840908411,0.5911289447303789,27.49,1.0731174972717352,25.975,1.1357074109720884,24.072499999999998,1.2254647419254336,23.08,1.2781629116117852,15.527250000000002,1.8998856848443861,81.69642857142858,1.5663946310393513,1.0179690428015227,24.072499999999998,28.93161785366349,19.213382146336507,0.4037069563745761,0.8964285714285712,27.5,0.037041271680349076,0.5774040224140522,26.5,0.01904819497069441,0.5697921005966281,26.0,-0.07232066157962613,0.578526488150478,26.5,0.07847161544149531,0.47998955446407965,22.6,0.013363227812167158,0.46382786065393394,0.5684592193215868
