Date,Price,Open,High,Low,Volume,log_return,simple_return,news_article_count,news_sentiment_score,news_negative_ratio,news_policy_mentions,news_policy_flag,news_volatility_adjustment,news_signal_strength,hist_vol_5d,hist_vol_10d,hist_vol_21d,hist_vol_63d,hist_vol_126d,hist_vol_252d,ma_5d,ma_ratio_5d,ma_10d,ma_ratio_10d,ma_20d,ma_ratio_20d,ma_50d,ma_ratio_50d,ma_200d,ma_ratio_200d,rsi_14d,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_width,atr_14d,price_lag_1,return_lag_1,vol_lag_1,price_lag_2,return_lag_2,vol_lag_2,price_lag_3,return_lag_3,vol_lag_3,price_lag_5,return_lag_5,vol_lag_5,price_lag_10,return_lag_10,vol_lag_10,target_vol_1d
2021-01-07,19.0,18.3,19.0,18.45,0,0.03753791931906524,0.03825136612021862,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.47549194323456134,0.33402407459367395,0.36065116965898286,0.5589920641386442,0.45007942373095405,0.4968881170463829,18.339999999999996,1.0359869138495095,18.119999999999997,1.0485651214128038,18.1,1.0497237569060773,18.320999999999998,1.037061295780798,13.764250000000002,1.3803875983072087,70.83333333333334,0.007845390735599977,-0.05379657906013589,18.1,18.936030722175197,17.263969277824806,0.09237908532322599,0.4321428571428572,18.3,0.0,0.3440869642136242,18.3,-0.010869672236903879,0.3440869642136242,18.5,0.04987183004017294,0.3446844111370553,17.9,0.0,0.28637337281937725,17.95,-0.0027816429618768026,0.4359788747696822,0.35303616971523916
2021-01-08,19.15,19.0,19.15,18.9,0,0.007863736460214451,0.007894736842105177,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.4087094056382633,0.3307211199874241,0.35303616971523916,0.5545982264410791,0.45008127809288595,0.4967626210696809,18.65,1.0268096514745308,18.244999999999997,1.0496026308577693,18.1125,1.0572808833678398,18.43,1.0390667390124797,13.810749999999999,1.3866010173234617,75.51020408163271,0.07761290565704115,-0.027514682116700488,18.1125,19.00449657776057,17.22050342223943,0.09849513626065633,0.4071428571428571,19.0,0.03753791931906524,0.36065116965898286,18.3,0.0,0.3440869642136242,18.3,-0.010869672236903879,0.3440869642136242,17.6,-0.016901810802603025,0.28721262465336905,17.9,-0.0027894020875786365,0.379120282746232,0.35063689377554985
2021-01-11,19.35,19.15,19.35,19.25,0,0.010389703849135868,0.010443864229765065,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.28545855235283046,0.32889097352370317,0.35063689377554985,0.5546679811019346,0.44981921308544953,0.49355132414957686,18.82,1.028161530286929,18.389999999999997,1.0522022838499188,18.135,1.066997518610422,18.541,1.0436330295021845,13.85825,1.3962801941082028,76.92307692307699,0.14734400246834767,0.007457054800309143,18.135,19.12765725255617,17.142342747443834,0.1094741938302914,0.4142857142857143,19.15,0.007863736460214451,0.35303616971523916,19.0,0.03753791931906524,0.36065116965898286,18.3,0.0,0.3440869642136242,18.5,0.04987183004017294,0.3446844111370553,17.9,0.0,0.3731685748789215,0.35405107295056243
2021-01-12,19.65,19.35,19.65,19.5,0,0.015384918839479237,0.015503875968992054,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.2248307407097721,0.32775478994013774,0.35405107295056243,0.554877186815733,0.44973375553954936,0.49375985753640633,19.09,1.0293347302252487,18.565,1.05844330729868,18.2375,1.0774503084304317,18.658,1.0531675420731053,13.9065,1.4130083054686657,78.94736842105266,0.22422911817557178,0.05081146747536167,18.2375,19.405437903900776,17.069562096099226,0.12808092160666482,0.40714285714285686,19.35,0.010389703849135868,0.35063689377554985,19.15,0.007863736460214451,0.35303616971523916,19.0,0.03753791931906524,0.36065116965898286,18.3,-0.010869672236903879,0.3440869642136242,17.9,0.0,0.30004529040333955,0.23449769349511773
2021-01-13,19.65,19.65,19.65,19.65,0,0.0,0.0,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.2248307407097721,0.32775478994013774,0.23449769349511773,0.554877186815733,0.4497294257168485,0.49374139245039,19.360000000000003,1.014979338842975,18.740000000000002,1.0485592315901813,18.3325,1.0718669030410473,18.775,1.0466045272969373,13.954749999999999,1.4081226822408142,80.35714285714292,0.2819114268558707,0.09703145935146348,18.3325,19.634835957949456,17.030164042050544,0.14207947175229305,0.38214285714285673,19.65,0.015384918839479237,0.35405107295056243,19.35,0.010389703849135868,0.35063689377554985,19.15,0.007863736460214451,0.35303616971523916,18.3,0.0,0.3440869642136242,17.9,0.0,0.28637337281937725,0.2561094088102683
2021-01-14,20.35,19.65,20.45,19.65,0,0.03500357357333395,0.0356234096692114,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.20840200032638337,0.34643241936807473,0.2561094088102683,0.5577582100956361,0.45179273511133944,0.4949045349558715,19.630000000000003,1.0366785532348446,18.985,1.0718988675269951,18.4575,1.1025328457266694,18.879,1.0779172625668731,14.011499999999998,1.4523784034543057,85.50724637681168,0.3797319088492017,0.15357154925101113,18.4575,20.018968606961415,16.896031393038584,0.16919611073671037,0.4249999999999997,19.65,0.0,0.23449769349511773,19.65,0.015384918839479237,0.35405107295056243,19.35,0.010389703849135868,0.35063689377554985,19.0,0.03753791931906524,0.36065116965898286,17.9,0.0,0.28637337281937725,0.2615287509842124
2021-01-15,20.8,20.35,20.8,20.45,0,0.021872074818668312,0.02211302211302213,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.20729245039621838,0.3055289840331052,0.2615287509842124,0.5586020985626077,0.4524157936644631,0.4953339537957294,19.96,1.0420841683366733,19.305,1.0774410774410774,18.5975,1.1184298964914638,18.987000000000002,1.0954863854216041,14.0705,1.478270139653886,87.17948717948725,0.4879418943556608,0.2204456182719411,18.5975,20.45943871796936,16.73556128203064,0.20023537765499222,0.4214285714285711,20.35,0.03500357357333395,0.2561094088102683,19.65,0.0,0.23449769349511773,19.65,0.015384918839479237,0.35405107295056243,19.15,0.007863736460214451,0.35303616971523916,17.6,-0.016901810802603025,0.28721262465336905,0.2721437189700015
2021-01-18,20.5,20.8,20.75,20.0,0,-0.014528100562909856,-0.014423076923076983,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.3058461669704618,0.2797319305459861,0.2721437189700015,0.560192604377058,0.44846923467523514,0.4953681567538968,20.189999999999998,1.015354135710748,19.505000000000003,1.051012560881825,18.7275,1.0946469096248832,19.087,1.074029444124273,14.128,1.4510192525481314,80.952380952381,0.5432295822099462,0.2850024110595421,18.7275,20.741261863305823,16.713738136694175,0.21505933662323576,0.47857142857142826,20.8,0.021872074818668312,0.2615287509842124,20.35,0.03500357357333395,0.2561094088102683,19.65,0.0,0.23449769349511773,19.35,0.010389703849135868,0.35063689377554985,18.5,0.04987183004017294,0.3446844111370553,0.26978340053536054
2021-01-19,20.5,20.5,20.65,20.45,0,0.0,0.0,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.313098316111562,0.2614619755609601,0.26978340053536054,0.5602642878519173,0.44846923467523514,0.4953681567538968,20.36,1.006876227897839,19.725,1.0392902408111533,18.855,1.0872447626624238,19.186,1.0684874387574272,14.1855,1.4451376405484475,80.952380952381,0.5803554962586333,0.34407302809936036,18.855,20.98125195318446,16.72874804681554,0.22553720001956626,0.4821428571428569,20.5,-0.014528100562909856,0.2721437189700015,20.8,0.021872074818668312,0.2615287509842124,20.35,0.03500357357333395,0.2561094088102683,19.65,0.015384918839479237,0.35405107295056243,18.3,-0.010869672236903879,0.3440869642136242,0.27043363241669516
2021-01-20,20.5,20.5,20.8,20.5,0,0.0,0.0,8.0,0.75,0.0,1.0,1.0,-0.0024999999999999988,-1,0.313098316111562,0.2614619755609601,0.27043363241669516,0.5600502799329122,0.4475432527031001,0.4948876000314487,20.53,0.9985387238188017,19.945,1.0278265229380796,18.98,1.0800842992623814,19.266,1.0640506591923597,14.243,1.439303517517377,80.952380952381,0.6028290130060796,0.3958242250807042,18.98,21.18702228543817,16.77297771456183,0.23256293840233624,0.4964285714285714,20.5,0.0,0.26978340053536054,20.5,-0.014528100562909856,0.2721437189700015,20.8,0.021872074818668312,0.2615287509842124,19.65,0.0,0.23449769349511773,18.3,0.0,0.3440869642136242,0.2759693512094084
