Date,Price,Open,High,Low,Vol,Change_%,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d,stock
2020-01-02,1469.9,1469.9,0.0,0.0,6940.0,0.0,,,,,,,NESTLE
2020-01-03,1469.9,1469.9,0.0,0.0,47490.0,0.0,0.0,0.0,0.0,0.0,,,NESTLE
2020-01-06,1469.9,1469.9,0.0,0.0,21320.0,0.0,0.0,0.0,0.0,0.0,,,NESTLE
2020-01-07,1469.9,1469.9,0.0,0.0,266830.0,0.0,0.0,0.0,0.0,0.0,,,NESTLE
2020-01-08,1469.9,1469.9,0.0,0.0,183090.0,0.0,0.0,0.0,0.0,0.0,,,NESTLE
2020-01-09,1469.9,1469.9,0.0,0.0,32920.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-10,1469.9,1469.9,0.0,0.0,172890.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-13,1469.9,1469.9,0.0,0.0,134580.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-14,1469.9,1469.9,0.0,0.0,101160.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-15,1469.9,1469.9,0.0,0.0,11110.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-16,1469.9,1469.9,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-17,1469.9,1469.9,0.0,0.0,6940.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-20,1380.0,1469.9,1380.0,1380.0,310200.0,-6.12,-0.06116062317164439,-0.06311087209669167,0.003982982176804975,0.06311087209669167,0.4480427454060279,,NESTLE
2020-01-21,1380.0,1380.0,0.0,0.0,45800.0,0.0,0.0,0.0,0.0,0.0,0.4480427454060279,,NESTLE
2020-01-22,1380.0,1380.0,0.0,0.0,94040.0,0.0,0.0,0.0,0.0,0.0,0.4480427454060279,,NESTLE
2020-01-23,1380.0,1380.0,0.0,0.0,23790.0,0.0,0.0,0.0,0.0,0.0,0.4480427454060279,,NESTLE
2020-01-24,1380.0,1380.0,0.0,0.0,219750.0,0.0,0.0,0.0,0.0,0.0,0.4480427454060279,,NESTLE
2020-01-27,1380.0,1380.0,0.0,0.0,122280.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-28,1380.0,1380.0,0.0,0.0,211250.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-29,1380.0,1380.0,0.0,0.0,163680.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-30,1380.0,1380.0,0.0,0.0,240060.0,0.0,0.0,0.0,0.0,0.0,0.0,,NESTLE
2020-01-31,1380.0,1380.0,0.0,0.0,21300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21862247396290188,NESTLE
