Date,Price,Open,High,Low,Vol,Change_%,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d,stock
2020-01-02,592.1,657.8,592.1,592.1,4000000.0,-9.99,,,,,,,SEPLAT
2020-01-03,592.1,592.1,592.1,592.1,17990.0,0.0,0.0,0.0,0.0,0.0,,,SEPLAT
2020-01-06,589.5,592.1,589.5,589.5,1140000.0,-0.44,-0.004391150143556843,-0.004400819560304829,1.9367212802361588e-05,0.004400819560304829,,,SEPLAT
2020-01-07,589.5,589.5,589.5,589.5,6550.0,0.0,0.0,0.0,0.0,0.0,,,SEPLAT
2020-01-08,589.5,589.5,589.5,589.5,381460.0,0.0,0.0,0.0,0.0,0.0,,,SEPLAT
2020-01-09,589.5,589.5,589.5,589.5,211570.0,0.0,0.0,0.0,0.0,0.0,0.031242719555746493,,SEPLAT
2020-01-10,589.5,589.5,589.5,589.5,120.0,0.0,0.0,0.0,0.0,0.0,0.031242719555746493,,SEPLAT
2020-01-13,588.0,589.5,589.1,588.0,4380000.0,-0.25,-0.0025445292620864812,-0.0025477720787986644,6.491142565506068e-06,0.0025477720787986644,0.018087387464791754,,SEPLAT
2020-01-14,588.0,588.0,588.0,588.0,13170.0,0.0,0.0,0.0,0.0,0.0,0.018087387464791754,,SEPLAT
2020-01-15,588.0,588.0,588.0,588.0,80020.0,0.0,0.0,0.0,0.0,0.0,0.018087387464791754,,SEPLAT
2020-01-16,588.0,588.0,588.0,588.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.018087387464791754,,SEPLAT
2020-01-17,588.0,588.0,588.0,588.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.018087387464791754,,SEPLAT
2020-01-20,588.0,588.0,588.0,588.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,,SEPLAT
2020-01-21,588.0,588.0,588.0,588.0,15170.0,0.0,0.0,0.0,0.0,0.0,0.0,,SEPLAT
2020-01-22,588.0,588.0,588.0,588.0,11510.0,0.0,0.0,0.0,0.0,0.0,0.0,,SEPLAT
2020-01-23,600.0,588.0,600.0,600.0,8780000.0,2.04,0.020408163265306145,0.02020270731751947,0.0004081493829573547,0.02020270731751947,0.14342499399006675,,SEPLAT
2020-01-24,605.0,600.0,605.0,605.0,1070000.0,0.83,0.008333333333333304,0.008298802814695064,6.887012815719072e-05,0.008298802814695064,0.14077213713844652,,SEPLAT
2020-01-27,605.0,605.0,605.0,605.0,820.0,0.0,0.0,0.0,0.0,0.0,0.14077213713844652,,SEPLAT
2020-01-28,605.0,605.0,605.0,605.0,209060.0,0.0,0.0,0.0,0.0,0.0,0.14077213713844652,,SEPLAT
2020-01-29,605.0,605.0,605.0,605.0,13610.0,0.0,0.0,0.0,0.0,0.0,0.14077213713844652,,SEPLAT
2020-01-30,605.0,605.0,605.0,605.0,28920.0,0.0,0.0,0.0,0.0,0.0,0.05891565546713721,,SEPLAT
2020-01-31,605.0,605.0,605.0,605.0,20010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07783022639268108,SEPLAT
2020-02-03,605.0,605.0,605.0,605.0,9810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07783022639268108,SEPLAT
2020-02-04,605.0,605.0,605.0,605.0,49270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541933654575232,SEPLAT
2020-02-05,605.0,605.0,605.0,605.0,11760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541933654575232,SEPLAT
2020-02-06,605.0,605.0,605.0,605.0,7770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541933654575232,SEPLAT
2020-02-07,605.0,605.0,605.0,605.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07541933654575232,SEPLAT
