Stock,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,MSE,QLIKE,MZ_Alpha,MZ_Beta
ACCESS,Ridge,0.032037140345708225,0.01919992603706071,5.621422143325076,0.9506250046929835,56.16438356164384,0.0010263783615306057,0.0,0.0,0.0
ACCESS,Random Forest,0.03796957485139164,0.026415317146323846,7.948083507242708,0.9306460743542955,56.849315068493155,0.0014416886143954323,0.0,0.0,0.0
ACCESS,XGBoost,0.040394904216298336,0.0282876347561419,8.539783104502545,0.9215030567527478,63.013698630136986,0.001631748286643917,0.0,0.0,0.0
