Stock,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,MSE,QLIKE,MZ_Alpha,MZ_Beta
FIRSTHOLDCO,Ridge,0.035007292192240684,0.02362727481705984,6.56161669236696,0.9700417609067481,53.48837209302325,0.0012255105066329155,0.0,0.0,0.0
FIRSTHOLDCO,Random Forest,0.03838656546211016,0.02621476283785251,6.949996101328576,0.9639788348464216,56.201550387596896,0.0014735284079768686,0.0,0.0,0.0
FIRSTHOLDCO,XGBoost,0.04436347369399799,0.031832423819398784,8.32177231866945,0.9518883410276932,50.3875968992248,0.0019681177981980516,0.0,0.0,0.0
