Stock,Rank,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,QLIKE,MZ_Alpha,MZ_Beta
GUINESS,1,Random Forest,0.03278173977548136,0.02592814864130779,7.680766873842697,0.9488639204913182,22.22222222222222,-0.872818914076545,-0.032907858810632275,1.0609454104244618
GUINESS,2,Ridge,0.03669220265291666,0.02379334485415539,5.763919684812453,0.9359364503481528,33.33333333333333,-0.8770937966213701,0.0005090715252183893,0.9938263078560382
GUINESS,3,SVR,0.051310316643911065,0.043851844739274254,10.807792634266933,0.8747225741526966,22.22222222222222,-0.8598822387744475,-0.02089385004797367,1.099371581113866
GUINESS,4,XGBoost,0.05276110584065868,0.04641927191704611,9.768904851675114,0.8675380297166149,33.33333333333333,-0.8625594440483967,-0.003598366999332653,1.0961757971940456
