Stock,Rank,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,QLIKE,MZ_Alpha,MZ_Beta
PRESCO,1,SVR,0.04945296240971932,0.039591320743113126,10.157635098151808,0.7817072497127435,33.33333333333333,-0.664905961581547,-0.11534851296524304,1.1836373436117442
PRESCO,2,Ridge,0.05051920997326802,0.03179627074744681,8.13152751099963,0.772192620492252,33.33333333333333,-0.6665429761397029,-0.0044338460189990775,0.9555061993762403
PRESCO,3,Random Forest,0.05943235606178889,0.05166227793212501,12.16981720059849,0.6847169798611936,33.33333333333333,-0.6562635110257979,-0.20016099339316132,1.4270409362082186
PRESCO,4,XGBoost,0.07502793936787093,0.05967925214866212,12.025039056243148,0.4975408895467964,33.33333333333333,-0.6373462290595908,-0.23035631978772095,1.7127396525904495
