Stock,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,MSE,QLIKE,MZ_Alpha,MZ_Beta
ETI,Ridge,0.044791801287409866,0.028157200105624586,7.642787270769523,0.9584711032008129,38.492063492063494,0.0020063054625708123,0.0,0.0,0.0
ETI,Random Forest,0.05988051908318086,0.044195599580039914,16.137287598129767,0.9257794015771581,34.92063492063492,0.003585676565671187,0.0,0.0,0.0
ETI,XGBoost,0.08883285211837189,0.0655144240463471,24.508059746186625,0.8366569912891157,36.11111111111111,0.007891275615484528,0.0,0.0,0.0
