Stock,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,MSE,QLIKE,MZ_Alpha,MZ_Beta
SEPLAT,Ridge,0.09976571080433765,0.08496189204187188,24.098456218253,0.2751278382987792,30.18867924528302,0.009953197052294733,0.0,0.0,0.0
SEPLAT,Random Forest,0.10037736116757817,0.0836357073609232,22.518859936533804,0.26621240164910365,30.18867924528302,0.01007561463496643,0.0,0.0,0.0
SEPLAT,XGBoost,0.1537342177800568,0.12454889761814482,30.91128303241349,-0.7212339509856676,33.9622641509434,0.023634209716445934,0.0,0.0,0.0
