Stock,Rank,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,QLIKE,MZ_Alpha,MZ_Beta
FIRST HOLD,1,Ridge,0.021474825947190364,0.014464549053479495,5.250992402636722,0.9706844721390329,61.81818181818181,-1.4129822467071846,-0.003947921218102709,1.0128303784176707
FIRST HOLD,2,XGBoost,0.02536423333732479,0.017199214632404085,7.523637043087109,0.9591039000978161,58.44155844155844,-1.3983861335713172,-0.013603217703635703,1.0363121774479822
FIRST HOLD,3,Random Forest,0.027197314112476886,0.018977185303441377,8.933051984541644,0.952979153025248,60.259740259740255,-1.3913837566880447,-0.022925636599039057,1.0594924899588491
FIRST HOLD,4,SVR,0.035325937227639985,0.027681292602945003,12.208216103791383,0.9206721289379135,57.66233766233766,-1.3799518189497377,-0.035876260522745104,1.0881456139960841
