Stock,Rank,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,QLIKE,MZ_Alpha,MZ_Beta
FCMB,1,XGBoost,0.038734632587041413,0.026655171583518163,6.464631206352918,0.715667091614858,66.66666666666666,-0.5961496221593081,0.03577750340228901,0.8926861058587637
FCMB,2,Random Forest,0.04117082718816993,0.03055849293836276,7.453093332151892,0.6787764102352134,80.0,-0.593802312037397,0.023966933822503523,0.9150008107900127
FCMB,3,Ridge,0.04915245673468281,0.03488952565961809,8.407472151237336,0.5421547585076245,66.66666666666666,-0.5896978956925355,-0.005390358129944146,0.941021820411301
FCMB,4,SVR,0.07572507623709213,0.06146767568925439,14.856345758652806,-0.0866950382229803,80.0,-0.5636662184005318,-0.02992331924819049,0.9394482399871698
