Stock,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,MSE,QLIKE,MZ_Alpha,MZ_Beta
AIRTEL,Random Forest,0.050598870299703086,0.03562409747805343,19.823921495192717,0.7442253764391462,31.03448275862069,0.0025602456756061752,0.0,0.0,0.0
AIRTEL,Ridge,0.09737569128664655,0.08273949141220373,26.233449468295916,0.052723157418230526,20.689655172413794,0.009482025253552294,0.0,0.0,0.0
AIRTEL,XGBoost,0.10752445485366752,0.09084850717262043,40.64830132926661,-0.15502214683029103,44.827586206896555,0.011561508391578384,0.0,0.0,0.0
