Stock,Rank,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,QLIKE,MZ_Alpha,MZ_Beta
ZENITH,1,Ridge,0.039129445874805685,0.02570941759083644,9.172990631472738,0.9438890338210951,64.3312101910828,-1.4102385483281863,0.00644618688015251,0.9557943546242804
ZENITH,2,XGBoost,0.045294582125109895,0.035104741359543494,13.750780753052913,0.9248147122713729,63.05732484076433,-1.422582100949432,-0.06081971642894158,1.1545875872124551
ZENITH,3,Random Forest,0.052195941602931506,0.04070669553262003,16.653495243030434,0.9001578729878649,59.87261146496815,-1.411120785642261,-0.025519975851762727,0.987311378283633
ZENITH,4,SVR,0.20993062769444776,0.16711964188545025,80.72379049984407,-0.615072268042921,52.22929936305732,-0.9823980522492897,-0.09333412672455979,0.8597735631147049
