Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Current_Vol_%,Risk_Level,Investment_Signal,MZ_Optimal
Ridge,0.04227500189753798,0.03024043733622366,9.207721902414496,0.8910441971883927,69.49152542372882,31.25379436309812,MODERATE,➡️ HOLD / MAINTAIN,True
XGBoost,0.046912876205530904,0.03556831295803704,11.02289485538706,0.8658263563323245,66.10169491525424,29.960072,MODERATE,➡️ HOLD / MAINTAIN,False
Random Forest,0.055311194157400274,0.04063023181759096,12.497705770810263,0.8134869760908416,74.57627118644068,33.077591535186016,MODERATE,➡️ HOLD / MAINTAIN,False
SVR,0.0631588740442201,0.05249841283979847,16.883433309513027,0.7568065623826823,61.016949152542374,31.20112298334483,MODERATE,➡️ HOLD / MAINTAIN,False
