Stock,Rank,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,QLIKE,MZ_Alpha,MZ_Beta
DANGCEM,1,Random Forest,0.024318091848541785,0.02226129137657652,10.903680884488434,0.9732843244483336,11.11111111111111,-2.112432162254258,-0.031911436205037086,1.0773279057743808
DANGCEM,2,Ridge,0.027632322590278636,0.026243431898104123,13.969436813346897,0.9655061276070851,33.33333333333333,-2.098630676012733,-0.041594278514827596,1.091351406243722
DANGCEM,3,SVR,0.0440235612529215,0.0324608849425204,13.013867431185938,0.9124456930240148,11.11111111111111,-2.0936094910701386,-0.07436033927707367,1.3364423209111465
DANGCEM,4,XGBoost,0.054717867359989326,0.032070300391903755,8.492556076783089,0.8647412105244117,22.22222222222222,-2.0939988141641,-0.06507714389934187,1.424280125996647
