Stock,Rank,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,QLIKE,MZ_Alpha,MZ_Beta
SEPLAT,1,Ridge,0.026670665591506767,0.023879826400793402,5.0449719934976285,0.6389622779179847,22.22222222222222,-0.4587527129342982,0.05558107411165086,0.9152118421649169
SEPLAT,2,Random Forest,0.03824961137000165,0.03136742845446812,6.67356018272515,0.2574273899520301,22.22222222222222,-0.454162732770227,0.07229401804522534,0.8014468984448332
SEPLAT,3,XGBoost,0.04228527629818511,0.03107109936523248,6.962525095488112,0.09246534558713704,22.22222222222222,-0.44387741066763803,0.2339260661333337,0.5192726928492972
SEPLAT,4,SVR,0.10026726067084929,0.09422489653373842,19.02440232328931,-4.102736852682117,22.22222222222222,-0.34587402844603404,-0.6357630873738301,2.879217971900041
