Date,Price,Open,High,Low,Vol,Change_%,simple_return,log_return,squared_return,abs_return,realized_vol_5d,realized_vol_21d,stock,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,price_dist_sma20,price_dist_sma50,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,bb_position,rsi,atr_14,atr_ratio,volume_sma_20,volume_ratio,hist_vol_5d,hist_vol_10d,hist_vol_21d,hist_vol_63d,parkinson_vol,garman_klass_vol,vol_of_vol,high_vol_regime,vol_trend,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_5,log_return_lag_10,squared_return_lag_1,squared_return_lag_2,squared_return_lag_3,squared_return_lag_5,squared_return_lag_10,hist_vol_21d_lag_1,hist_vol_21d_lag_2,hist_vol_21d_lag_3,hist_vol_21d_lag_5,hist_vol_21d_lag_10,rsi_lag_1,rsi_lag_2,rsi_lag_3,rsi_lag_5,rsi_lag_10,macd_lag_1,macd_lag_2,macd_lag_3,macd_lag_5,macd_lag_10,atr_14_lag_1,atr_14_lag_2,atr_14_lag_3,atr_14_lag_5,atr_14_lag_10,bb_width_lag_1,bb_width_lag_2,bb_width_lag_3,bb_width_lag_5,bb_width_lag_10,abs_return_lag_1,abs_return_lag_2,abs_return_lag_3,abs_return_lag_5,day_of_week,month,quarter,year,is_month_start,is_month_end,day_of_month,dow_0,dow_1,dow_2,dow_3,dow_4,trend,high_prev_vol,return_zscore,is_jump,drawdown,max_drawdown_21d,target_vol_1d,target_squared_ret,target_abs_ret,target_vol_5d
2020-05-15,30.0,30.0,30.0,30.0,531230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7624992184468545,NB,30.0,29.651662870451293,28.232,28.639262205081927,27.236,27.134545890136042,24.584,27.531252009654825,0.10148333088559257,0.22030589000976247,1.5355112618341167,1.00098396892859,0.5345272929055267,27.236,31.781528282655078,22.690471717344924,0.3337882422275721,0.8040350678871506,62.49999999999999,0.7085714285714287,0.023619047619047626,1940613.0,0.27374339963712496,0.0,0.5892704506139234,0.7624992184468544,0.790823592323875,0.0,0.0,0.03856343003163349,1,-1,0.0,0.0,0.0,0.0718541037679835,-0.0344014267173324,0.0,0.0,0.0,0.0051630122283001,0.0011834581601879,0.8057342641406781,0.8412015964272982,0.8412015964272982,0.8412015964272982,0.8827079409259253,62.49999999999999,62.49999999999999,62.49999999999999,68.19787985865725,73.21428571428571,1.4816368483504938,1.3913224246190232,1.2558109612436716,0.8050210976274599,0.21197495251548304,0.7085714285714287,0.7085714285714287,0.7085714285714287,0.8314285714285717,0.9600000000000001,0.3442581607779551,0.37751165972816364,0.4320455433988419,0.5519317334178307,0.714898016758889,0.0,0.0,0.0,0.0718541037679835,4,5,2,2020,0,0,15,0,0,0,0,1,1,0,0.00948925775149612,0,-0.364406779661017,-0.5008474576271187,0.708558886550016,0.0,0.0,0.3688775532277368
2020-05-18,30.0,30.0,30.0,30.0,137300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7085588865500161,NB,30.0,29.76777524696753,28.832,28.886669076885212,27.442,27.407446281551657,24.5072,27.62806565633503,0.09321478026382916,0.22413005157667945,1.5602218563089316,1.1128315464046583,0.4473903099042733,27.442,32.100798580162326,22.783201419837678,0.33953783107370633,0.7745342984876232,87.71929824561403,0.5114285714285715,0.017047619047619048,1447478.0,0.09485463682349576,0.0,0.5892704506139234,0.708558886550016,0.790823592323875,0.0,0.0,0.04956428388829693,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7624992184468544,0.8057342641406781,0.8412015964272982,0.8412015964272982,0.8830985592954521,62.49999999999999,62.49999999999999,62.49999999999999,62.49999999999999,73.21428571428571,1.5355112618341167,1.4816368483504938,1.3913224246190232,1.0645827158264964,0.140924269032638,0.7085714285714287,0.7085714285714287,0.7085714285714287,0.7085714285714287,0.9600000000000001,0.3337882422275721,0.3442581607779551,0.37751165972816364,0.5027498829153623,0.7002831867636811,0.0,0.0,0.0,0.0,0,5,2,2020,0,0,18,1,0,0,0,0,1,0,0.00948925775149612,0,-0.364406779661017,-0.4915254237288136,0.6425366001945021,0.0,0.0,0.6849146079825131
2020-05-19,30.0,30.0,30.0,30.0,1430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425366001945022,NB,30.0,29.845183497978358,29.432,29.0890928810879,27.562,27.65435615949912,24.4544,27.72108268941993,0.0884551193672447,0.22677309604815496,1.5618017026204356,1.2026255776478139,0.35917612497262175,27.562,32.35950636981518,22.764493630184823,0.3481246912281531,0.7540903348601413,87.71929824561403,0.5114285714285715,0.017047619047619048,1447978.0,0.9875840655037577,0.0,0.5892704506139234,0.6425366001945021,0.790823592323875,0.0,0.0,0.06592584288947023,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708558886550016,0.7624992184468544,0.8057342641406781,0.8412015964272982,0.8709402765054601,87.71929824561403,62.49999999999999,62.49999999999999,62.49999999999999,69.17808219178082,1.5602218563089316,1.5355112618341167,1.4816368483504938,1.2558109612436716,0.08365180454855548,0.5114285714285715,0.7085714285714287,0.7085714285714287,0.7085714285714287,0.8342857142857145,0.33953783107370633,0.3337882422275721,0.3442581607779551,0.4320455433988419,0.6630510559152021,0.0,0.0,0.0,0.0,1,5,2,2020,0,0,19,0,1,0,0,0,1,0,0.00948925775149612,0,-0.364406779661017,-0.4915254237288136,0.607953718724687,0.0,0.0,0.6849146079825131
2020-05-20,30.0,30.0,30.0,30.0,466440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6079537187246871,NB,30.0,29.89678899865224,29.792,29.254712357253737,27.682,27.877750810975396,24.4016,27.810451995717187,0.0837367242251283,0.22942757851944143,1.545241163945743,1.2711486949073998,0.2740924690383433,27.682,32.6020068463791,22.7619931536209,0.3554661401906726,0.7355687778875698,87.71929824561403,0.5114285714285715,0.017047619047619048,1439845.0,0.323951536450104,0.0,0.431916079378521,0.607953718724687,0.790823592323875,0.0,0.0,0.08074038354310206,1,-1,0.0,0.0,0.0,0.0,0.0953101798043247,0.0,0.0,0.0,0.0,0.0090840303743327,0.6425366001945021,0.708558886550016,0.7624992184468544,0.8412015964272982,0.829077361633553,87.71929824561403,87.71929824561403,62.49999999999999,62.49999999999999,70.39473684210526,1.5618017026204356,1.5602218563089316,1.5355112618341167,1.3913224246190232,0.22927991010035953,0.5114285714285715,0.5114285714285715,0.7085714285714287,0.7085714285714287,0.8685714285714285,0.3481246912281531,0.33953783107370633,0.3337882422275721,0.37751165972816364,0.6215010710634711,0.0,0.0,0.0,0.0,2,5,2,2020,0,0,20,0,0,1,0,0,1,0,0.00948925775149612,0,-0.364406779661017,-0.4915254237288136,0.607953718724687,0.0,0.0,0.6946545239542122
2020-05-21,30.0,30.0,30.0,30.0,499250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6079537187246871,NB,30.0,29.93119266576816,30.0,29.39021920138942,27.802,28.079869781358692,24.413600000000002,27.896316623336123,0.07905906049924467,0.228823278828194,1.514656797018894,1.3198503153296988,0.19480648168919523,27.802,32.82948487919382,22.77451512080618,0.36166354069446954,0.7185983700414887,100.0,0.45142857142857146,0.01504761904761905,1435104.0,0.3478841951524071,0.0,0.36070473819061943,0.607953718724687,0.790823592323875,0.0,0.0,0.0911078677299096,1,-1,0.0,0.0,0.0,0.0,0.0559792677419012,0.0,0.0,0.0,0.0,0.0031336784169194,0.607953718724687,0.6425366001945021,0.708558886550016,0.8057342641406781,0.8250706291253556,87.71929824561403,87.71929824561403,87.71929824561403,62.49999999999999,68.85813148788927,1.545241163945743,1.5618017026204356,1.5602218563089316,1.4816368483504938,0.46201668897883863,0.5114285714285715,0.5114285714285715,0.5114285714285715,0.7085714285714287,0.8257142857142862,0.3554661401906726,0.3481246912281531,0.33953783107370633,0.3442581607779551,0.5829490180075415,0.0,0.0,0.0,0.0,3,5,2,2020,0,0,21,0,0,0,1,0,1,0,0.00948925775149612,0,-0.364406779661017,-0.4915254237288136,0.6299258002254177,0.0026998144697476,0.0519597389307111,0.6613532219214737
2020-07-10,27.24,27.24,27.24,27.24,71220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4359132757824474,NB,27.24,27.371577672821758,27.808,27.834597730212604,29.080000000000002,28.805508249666197,30.0672,29.49778622187447,-0.06327372764786807,-0.09402937420178804,-1.0622820856992305,-0.8385392024341556,-0.22374288326507497,29.080000000000002,33.46600645594322,24.69399354405678,0.30165106299471944,0.29024198681847274,24.347826086956474,0.33142857142857124,0.012166981329976918,3709558.5,0.01919905023738,0.0,0.3469773280410085,0.4359132757824474,0.6315200222508771,0.0,0.0,0.0632347301047604,1,-1,0.0,0.0,0.0,-0.0584628327433138,0.0086083745366001,0.0,0.0,0.0,0.0034179028123726,7.4104112162385e-05,0.4359132757824474,0.4359132757824474,0.4414171577427771,0.4572793024370753,0.41077351207208296,20.74074074074072,20.74074074074072,13.023255813953469,13.023255813953469,9.302325581395323,-1.0641224806159002,-1.05099334859149,-1.0189486259190055,-0.8780949979771862,-0.5946175683431498,0.3885714285714282,0.3885714285714282,0.6171428571428569,0.6171428571428569,0.4914285714285711,0.3219828873812791,0.3389511338463114,0.3483108499689647,0.34500506893986543,0.33798784806189625,0.0,0.0,0.0,0.0584628327433138,4,7,3,2020,0,0,10,0,0,0,0,1,-1,0,0.00948925775149612,0,-0.42288135593220344,-0.42288135593220344,0.4374011163419505,0.0,0.0,0.7121907788975085
2020-07-13,27.24,27.24,27.24,27.24,131020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4374011163419505,NB,27.24,27.327718448547838,27.732,27.72648905199213,28.762,28.656412225888463,30.1152,29.40924558572253,-0.05291704332104868,-0.09547338221230485,-1.0487344020955796,-0.8805782423664404,-0.1681561597291391,28.762,32.66365201178287,24.86034798821713,0.2713060296073202,0.3049544147705116,29.473684210526272,0.274285714285714,0.010069225928256756,3681502.5,0.03558873041645361,0.0,0.3469773280410085,0.4374011163419505,0.6315200222508771,0.0,0.0,0.0626205644763365,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4359132757824474,0.4359132757824474,0.4359132757824474,0.4572793024370753,0.41077351207208296,24.347826086956474,20.74074074074072,20.74074074074072,13.023255813953469,3.7037037037036953,-1.0622820856992305,-1.0641224806159002,-1.05099334859149,-0.9632268362400289,-0.7245461016834689,0.33142857142857124,0.3885714285714282,0.3885714285714282,0.6171428571428569,0.46285714285714263,0.30165106299471944,0.3219828873812791,0.3389511338463114,0.35111185103957115,0.3558572065884443,0.0,0.0,0.0,0.0,0,7,3,2020,0,0,13,1,0,0,0,0,-1,0,0.00948925775149612,0,-0.42288135593220344,-0.42288135593220344,0.4374011163419505,0.0,0.0,0.7121907788975085
2020-07-14,27.24,27.24,27.24,27.24,232160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4374011163419505,NB,27.24,27.29847896569856,27.567999999999994,27.638036497084467,28.444,28.521515823422895,30.163199999999996,29.32417713138047,-0.04232878638728733,-0.09691279439847225,-1.0261687308722571,-0.9096963400676038,-0.11647239080465333,28.444,31.662253203868097,25.2257467961319,0.22628696413079022,0.3129420024265208,40.579710144927475,0.1999999999999998,0.007342143906020551,3680887.0,0.06307175417229598,0.0,0.293481091165669,0.4374011163419505,0.6315200222508771,0.0,0.0,0.06198627435034822,1,-1,0.0,0.0,0.0,0.0,0.0309448038494214,0.0,0.0,0.0,0.0,0.0009575808852791,0.4374011163419505,0.4359132757824474,0.4359132757824474,0.4414171577427771,0.4345890953877084,29.473684210526272,24.347826086956474,20.74074074074072,13.023255813953469,15.2173913043478,-1.0487344020955796,-1.0622820856992305,-1.0641224806159002,-1.0189486259190055,-0.7478855953069861,0.274285714285714,0.33142857142857124,0.3885714285714282,0.6171428571428569,0.5257142857142855,0.2713060296073202,0.30165106299471944,0.3219828873812791,0.3483108499689647,0.3576023197941023,0.0,0.0,0.0,0.0,1,7,3,2020,0,0,14,0,1,0,0,0,-1,0,0.00948925775149612,0,-0.42288135593220344,-0.42288135593220344,0.5421762768543649,0.0107262017862857,0.1035673780023698,0.8161135985311185
2020-07-28,24.8,24.8,24.8,24.8,2320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4491042436465594,NB,24.8,24.79910654644237,24.592000000000002,25.086251755065014,26.080000000000002,26.068771207947304,29.5552,27.770697036611743,-0.04907975460122704,-0.16089216110870502,-1.3181278509274605,-1.362402923449091,0.04427507252163054,26.080000000000002,29.309756386445663,22.85024361355434,0.24768070448202922,0.3018426396845618,19.801980198019834,0.28857142857142853,0.011635944700460827,7580260.5,0.30605808336006396,0.0,0.5662830885893881,0.4491042436465592,0.5469255386630173,0.0,0.0,0.031301417880418445,1,-1,0.0,0.0,0.0,0.0327898228229909,0.0,0.0,0.0,0.0,0.0010751724807631,0.0,0.4491042436465592,0.4514837036490988,0.4514837036490988,0.46817280843460257,0.4374011163419505,19.801980198019834,19.801980198019834,19.801980198019834,14.084507042253534,40.579710144927475,-1.3759510430482926,-1.429740629456358,-1.4775994742251122,-1.5456591343121708,-1.0261687308722571,0.28857142857142853,0.28857142857142853,0.28857142857142853,0.4085714285714285,0.1999999999999998,0.2587315587883456,0.25770498279376763,0.2543053649323713,0.23822715219157542,0.22628696413079022,0.0,0.0,0.0,0.0327898228229909,1,7,3,2020,0,0,28,0,1,0,0,0,-1,0,0.00948925775149612,0,-0.4745762711864407,-0.4915254237288136,0.4295904659995021,0.0,0.0,0.22539339868634012
2020-07-29,24.8,24.8,24.8,24.8,242070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4295904659995021,NB,24.8,24.799404364294915,24.616,25.034205981416825,25.875999999999998,25.947935854809465,29.4512,27.654199113607362,-0.04158293399288905,-0.15792904873146082,-1.2578033801669513,-1.3414830147926633,0.08367963462571204,25.875999999999998,28.867738800869596,22.8842611991304,0.23123657449911875,0.3201714668928919,19.801980198019834,0.28857142857142853,0.011635944700460827,7578425.5,0.03194199111675638,0.0,0.21150941599456005,0.4295904659995021,0.5047237872394535,0.0,0.0,0.0314763913279278,1,-1,0.0,0.0,0.0,0.0,-0.1035673780023698,0.0,0.0,0.0,0.0,0.0107262017862857,0.4491042436465592,0.4491042436465592,0.4514837036490988,0.4637820096360582,0.5421762768543649,19.801980198019834,19.801980198019834,19.801980198019834,14.084507042253534,20.58823529411761,-1.3181278509274605,-1.3759510430482926,-1.429740629456358,-1.517192407377589,-1.2105840171688307,0.28857142857142853,0.28857142857142853,0.28857142857142853,0.4085714285714285,0.3914285714285712,0.24768070448202922,0.2587315587883456,0.25770498279376763,0.24735646269423994,0.19006114346996922,0.0,0.0,0.0,0.0,2,7,3,2020,0,0,29,0,0,1,0,0,-1,0,0.00948925775149612,0,-0.4745762711864407,-0.4915254237288136,0.4295904659995021,0.0,0.0,0.22539339868634012
